Optimization Data
 
Start time: 2026-05-14 20:59:57 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.01943214, 0.01010977, 0.00035106000000000004, 0.005487850000000001, 0.00028011] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [194.32, 101.10, 3.51, 54.88, 2.80]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 205.17, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.036,40.986,40.986,40.986,41.702
0, 2, 205.26, 194.52 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.053,41.002,41.002,41.002,41.718
0, 3, 205.28, 194.32 ,101.20 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.058,41.007,41.007,41.007,41.724
0, 4, 205.27, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.056,41.006,41.006,41.006,41.722
0, 5, 205.28, 194.32 ,101.10 ,3.51 ,54.93 ,2.80, NA, NA, 1.0000, 41.058,41.007,41.007,41.007,41.724
0, 6, 205.27, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.056,41.005,41.005,41.005,41.721
0, 7, 205.17, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.036,40.986,40.986,40.986,41.702
0, 8, 205.26, 194.52 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.053,41.002,41.002,41.002,41.718
0, 9, 205.28, 194.32 ,101.20 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.058,41.007,41.007,41.007,41.724
0, 10, 205.27, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.056,41.006,41.006,41.006,41.722
0, 11, 205.28, 194.32 ,101.10 ,3.51 ,54.93 ,2.80, NA, NA, 1.0000, 41.058,41.007,41.007,41.007,41.724
0, 12, 205.27, 194.32 ,101.10 ,3.51 ,54.88 ,2.80, NA, NA, 1.0000, 41.056,41.005,41.005,41.005,41.721
0, 13, 124.59, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.919,24.880,24.880,24.880,25.429
1, 14, 124.62, 190.28 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.926,24.887,24.887,24.887,25.436
1, 15, 124.67, 190.09 ,80.17 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.935,24.896,24.896,24.896,25.446
1, 16, 124.66, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.934,24.895,24.895,24.895,25.444
1, 17, 124.63, 190.09 ,80.09 ,3.43 ,35.20 ,2.00, NA, NA, 1.0000, 24.928,24.889,24.889,24.889,25.439
1, 18, 124.63, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.927,24.888,24.888,24.888,25.438
1, 19, 124.59, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.919,24.880,24.880,24.880,25.429
1, 20, 124.62, 190.28 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.926,24.887,24.887,24.887,25.436
1, 21, 124.67, 190.09 ,80.17 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.935,24.896,24.896,24.896,25.446
1, 22, 124.66, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.934,24.895,24.895,24.895,25.444
1, 23, 124.63, 190.09 ,80.09 ,3.43 ,35.20 ,2.00, NA, NA, 1.0000, 24.928,24.889,24.889,24.889,25.439
1, 24, 124.63, 190.09 ,80.09 ,3.43 ,35.17 ,2.00, NA, NA, 1.0000, 24.927,24.888,24.888,24.888,25.438
1, 25, 87.56, 187.71 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.513,17.487,17.487,17.487,17.851
2, 26, 87.59, 187.90 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.518,17.493,17.493,17.493,17.857
2, 27, 87.61, 187.71 ,65.50 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.524,17.498,17.498,17.498,17.862
2, 28, 87.61, 187.71 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.523,17.497,17.497,17.497,17.861
2, 29, 87.60, 187.71 ,65.43 ,2.78 ,25.02 ,2.27, NA, NA, 1.0000, 17.520,17.495,17.495,17.495,17.859
2, 30, 87.59, 187.71 ,65.43 ,2.78 ,25.00 ,2.28, NA, NA, 1.0000, 17.519,17.493,17.493,17.493,17.857
2, 31, 87.56, 187.71 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.513,17.487,17.487,17.487,17.851
2, 32, 87.59, 187.90 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.518,17.493,17.493,17.493,17.857
2, 33, 87.61, 187.71 ,65.50 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.524,17.498,17.498,17.498,17.862
2, 34, 87.61, 187.71 ,65.43 ,2.78 ,25.00 ,2.27, NA, NA, 1.0000, 17.523,17.497,17.497,17.497,17.861
2, 35, 87.60, 187.71 ,65.43 ,2.78 ,25.02 ,2.27, NA, NA, 1.0000, 17.520,17.495,17.495,17.495,17.859
2, 36, 87.59, 187.71 ,65.43 ,2.78 ,25.00 ,2.28, NA, NA, 1.0000, 17.519,17.493,17.493,17.493,17.857
2, 37, 78.73, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.747,15.723,15.723,15.723,16.053
3, 38, 78.75, 187.71 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.752,15.728,15.728,15.728,16.058
3, 39, 78.78, 187.52 ,61.26 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.756,15.733,15.733,15.733,16.063
3, 40, 78.77, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.756,15.732,15.732,15.732,16.062
3, 41, 78.76, 187.52 ,61.20 ,2.70 ,25.02 ,2.00, NA, NA, 1.0000, 15.753,15.730,15.730,15.730,16.060
3, 42, 78.76, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.752,15.729,15.729,15.729,16.059
3, 43, 78.73, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.747,15.723,15.723,15.723,16.053
3, 44, 78.75, 187.71 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.752,15.728,15.728,15.728,16.058
3, 45, 78.78, 187.52 ,61.26 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.756,15.733,15.733,15.733,16.063
3, 46, 78.77, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.756,15.732,15.732,15.732,16.062
3, 47, 78.76, 187.52 ,61.20 ,2.70 ,25.02 ,2.00, NA, NA, 1.0000, 15.753,15.730,15.730,15.730,16.060
3, 48, 78.76, 187.52 ,61.20 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.752,15.729,15.729,15.729,16.059
3, 49, 79.04, 187.73 ,61.48 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.810,15.786,15.786,15.786,16.118
4, 50, 79.07, 187.91 ,61.48 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.815,15.791,15.791,15.791,16.123
4, 51, 79.09, 187.73 ,61.54 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.820,15.796,15.796,15.796,16.128
4, 52, 79.09, 187.73 ,61.48 ,2.70 ,25.00 ,2.00, NA, NA, 1.0000, 15.819,15.795,15.795,15.795,16.127
