Optimization Data
 
Start time: 2026-05-14 14:16:20 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.027375060000000003, 0.0075072, 0.00037764000000000005, 0.0054189600000000004, 0.00043015] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [273.75, 75.07, 3.78, 54.19, 4.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 281.81, 273.75 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.364,56.324,56.324,56.324,56.887
0, 2, 281.99, 274.02 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.399,56.359,56.359,56.359,56.922
0, 3, 281.90, 273.75 ,75.15 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.381,56.341,56.341,56.341,56.904
0, 4, 281.89, 273.75 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.379,56.339,56.339,56.339,56.902
0, 5, 282.03, 273.75 ,75.07 ,3.78 ,54.24 ,4.30, NA, NA, 1.0000, 56.407,56.367,56.367,56.367,56.930
0, 6, 281.99, 273.75 ,75.07 ,3.78 ,54.19 ,4.31, NA, NA, 1.0000, 56.400,56.360,56.360,56.360,56.923
0, 7, 281.81, 273.75 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.364,56.324,56.324,56.324,56.887
0, 8, 281.99, 274.02 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.399,56.359,56.359,56.359,56.922
0, 9, 281.90, 273.75 ,75.15 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.381,56.341,56.341,56.341,56.904
0, 10, 281.89, 273.75 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, 1.0000, 56.379,56.339,56.339,56.339,56.902
0, 11, 282.03, 273.75 ,75.07 ,3.78 ,54.24 ,4.30, NA, NA, 1.0000, 56.407,56.367,56.367,56.367,56.930
0, 12, 281.99, 273.75 ,75.07 ,3.78 ,54.19 ,4.31, NA, NA, 1.0000, 56.400,56.360,56.360,56.360,56.923
0, 13, 133.27, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.656,26.628,26.628,26.628,27.017
1, 14, 133.34, 272.32 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.669,26.642,26.642,26.642,27.031
1, 15, 133.33, 272.04 ,69.39 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.667,26.640,26.640,26.640,27.029
1, 16, 133.33, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.666,26.639,26.639,26.639,27.028
1, 17, 133.36, 272.04 ,69.32 ,2.80 ,43.59 ,2.00, NA, NA, 1.0000, 26.672,26.644,26.644,26.644,27.034
1, 18, 133.35, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.670,26.643,26.643,26.643,27.032
1, 19, 133.27, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.656,26.628,26.628,26.628,27.017
1, 20, 133.34, 272.32 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.669,26.642,26.642,26.642,27.031
1, 21, 133.33, 272.04 ,69.39 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.667,26.640,26.640,26.640,27.029
1, 22, 133.33, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.666,26.639,26.639,26.639,27.028
1, 23, 133.36, 272.04 ,69.32 ,2.80 ,43.59 ,2.00, NA, NA, 1.0000, 26.672,26.644,26.644,26.644,27.034
1, 24, 133.35, 272.04 ,69.32 ,2.80 ,43.55 ,2.00, NA, NA, 1.0000, 26.670,26.643,26.643,26.643,27.032
1, 25, 112.59, 270.88 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.519,22.495,22.495,22.495,22.843
2, 26, 112.65, 271.15 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.530,22.506,22.506,22.506,22.854
2, 27, 112.64, 270.88 ,63.95 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.530,22.505,22.505,22.505,22.854
2, 28, 112.64, 270.88 ,63.88 ,2.73 ,35.74 ,2.00, NA, NA, 1.0000, 22.529,22.504,22.504,22.504,22.853
2, 29, 112.66, 270.88 ,63.88 ,2.72 ,35.77 ,2.00, NA, NA, 1.0000, 22.533,22.508,22.508,22.508,22.856
2, 30, 112.65, 270.88 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.531,22.506,22.506,22.506,22.855
2, 31, 112.59, 270.88 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.519,22.495,22.495,22.495,22.843
2, 32, 112.65, 271.15 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.530,22.506,22.506,22.506,22.854
2, 33, 112.64, 270.88 ,63.95 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.530,22.505,22.505,22.505,22.854
2, 34, 112.64, 270.88 ,63.88 ,2.73 ,35.74 ,2.00, NA, NA, 1.0000, 22.529,22.504,22.504,22.504,22.853
2, 35, 112.66, 270.88 ,63.88 ,2.72 ,35.77 ,2.00, NA, NA, 1.0000, 22.533,22.508,22.508,22.508,22.856
2, 36, 112.65, 270.88 ,63.88 ,2.72 ,35.74 ,2.00, NA, NA, 1.0000, 22.531,22.506,22.506,22.506,22.855
2, 37, 82.30, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.461,16.442,16.442,16.442,16.719
3, 38, 82.34, 269.44 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
3, 39, 82.34, 269.17 ,55.67 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.450,16.450,16.450,16.728
3, 40, 82.34, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
3, 41, 82.35, 269.17 ,55.61 ,2.50 ,25.02 ,2.00, NA, NA, 1.0000, 16.470,16.451,16.451,16.451,16.728
3, 42, 82.34, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
3, 43, 82.30, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.461,16.442,16.442,16.442,16.719
3, 44, 82.34, 269.44 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
3, 45, 82.34, 269.17 ,55.67 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.450,16.450,16.450,16.728
3, 46, 82.34, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
3, 47, 82.35, 269.17 ,55.61 ,2.50 ,25.02 ,2.00, NA, NA, 1.0000, 16.470,16.451,16.451,16.451,16.728
3, 48, 82.34, 269.17 ,55.61 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 16.469,16.449,16.449,16.449,16.727
