Optimization Data
 
Start time: 2026-05-14 15:42:42 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.01830194, 0.00606844, 0.00043895, 0.0026562200000000004, 0.00042448] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [183.02, 60.68, 4.39, 26.56, 4.24]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 137.55, 183.02 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.511,27.475,27.475,27.475,27.992
0, 2, 137.60, 183.20 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.521,27.485,27.485,27.485,28.001
0, 3, 137.63, 183.02 ,60.75 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.527,27.491,27.491,27.491,28.008
0, 4, 137.62, 183.02 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.525,27.489,27.489,27.489,28.006
0, 5, 137.63, 183.02 ,60.68 ,4.39 ,26.59 ,4.24, NA, NA, 1.0000, 27.527,27.490,27.490,27.490,28.007
0, 6, 137.60, 183.02 ,60.68 ,4.39 ,26.56 ,4.25, NA, NA, 1.0000, 27.522,27.485,27.485,27.485,28.002
0, 7, 137.55, 183.02 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.511,27.475,27.475,27.475,27.992
0, 8, 137.60, 183.20 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.521,27.485,27.485,27.485,28.001
0, 9, 137.63, 183.02 ,60.75 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.527,27.491,27.491,27.491,28.008
0, 10, 137.62, 183.02 ,60.68 ,4.39 ,26.56 ,4.24, NA, NA, 1.0000, 27.525,27.489,27.489,27.489,28.006
0, 11, 137.63, 183.02 ,60.68 ,4.39 ,26.59 ,4.24, NA, NA, 1.0000, 27.527,27.490,27.490,27.490,28.007
0, 12, 137.60, 183.02 ,60.68 ,4.39 ,26.56 ,4.25, NA, NA, 1.0000, 27.522,27.485,27.485,27.485,28.002
0, 13, 73.41, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.683,14.662,14.662,14.662,14.959
1, 14, 73.44, 182.93 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.688,14.667,14.667,14.667,14.964
1, 15, 73.46, 182.75 ,59.43 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.692,14.671,14.671,14.671,14.968
1, 16, 73.45, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.691,14.670,14.670,14.670,14.968
1, 17, 73.45, 182.75 ,59.37 ,2.50 ,25.03 ,2.00, NA, NA, 1.0000, 14.690,14.669,14.669,14.669,14.966
1, 18, 73.44, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.689,14.668,14.668,14.668,14.965
1, 19, 73.41, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.683,14.662,14.662,14.662,14.959
1, 20, 73.44, 182.93 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.688,14.667,14.667,14.667,14.964
1, 21, 73.46, 182.75 ,59.43 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.692,14.671,14.671,14.671,14.968
1, 22, 73.45, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.691,14.670,14.670,14.670,14.968
1, 23, 73.45, 182.75 ,59.37 ,2.50 ,25.03 ,2.00, NA, NA, 1.0000, 14.690,14.669,14.669,14.669,14.966
1, 24, 73.44, 182.75 ,59.37 ,2.50 ,25.00 ,2.00, NA, NA, 1.0000, 14.689,14.668,14.668,14.668,14.965
1, 25, 79.05, 182.91 ,59.44 ,2.84 ,25.00 ,2.00, NA, NA, 1.0000, 15.811,15.787,15.787,15.787,16.123
2, 26, 73.98, 182.76 ,59.37 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.796,14.775,14.775,14.775,15.076
2, 27, 74.00, 182.95 ,59.37 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.801,14.780,14.780,14.780,15.081
2, 28, 74.02, 182.76 ,59.43 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.805,14.784,14.784,14.784,15.086
2, 29, 74.02, 182.76 ,59.37 ,2.54 ,25.00 ,2.00, NA, NA, 1.0000, 14.805,14.783,14.783,14.783,15.085
2, 30, 74.01, 182.76 ,59.37 ,2.53 ,25.03 ,2.00, NA, NA, 1.0000, 14.803,14.782,14.782,14.782,15.083
2, 31, 74.01, 182.76 ,59.37 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.802,14.781,14.781,14.781,15.082
2, 32, 73.98, 182.76 ,59.37 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.796,14.775,14.775,14.775,15.076
2, 33, 74.00, 182.95 ,59.37 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.801,14.780,14.780,14.780,15.081
2, 34, 74.02, 182.76 ,59.43 ,2.53 ,25.00 ,2.00, NA, NA, 1.0000, 14.805,14.784,14.784,14.784,15.086
