Optimization Data
 
Start time: 2026-05-14 19:10:16 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.031235750000000003, 0.00848896, 0.0004364, 0.00559236, 0.00052279] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [312.36, 84.89, 4.36, 55.92, 5.23]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 384.74, 312.36 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 76.950,76.898,76.898,76.898,77.633
0, 2, 384.99, 312.67 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 77.001,76.949,76.949,76.949,77.683
0, 3, 384.85, 312.36 ,84.97 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 76.972,76.920,76.920,76.920,77.656
0, 4, 384.84, 312.36 ,84.89 ,4.37 ,55.92 ,5.23, NA, NA, 1.0000, 76.970,76.918,76.918,76.918,77.653
0, 5, 385.05, 312.36 ,84.89 ,4.36 ,55.98 ,5.23, NA, NA, 1.0000, 77.012,76.960,76.960,76.960,77.694
0, 6, 384.99, 312.36 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 77.000,76.948,76.948,76.948,77.683
0, 7, 384.74, 312.36 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 76.950,76.898,76.898,76.898,77.633
0, 8, 384.99, 312.67 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 77.001,76.949,76.949,76.949,77.683
0, 9, 384.85, 312.36 ,84.97 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 76.972,76.920,76.920,76.920,77.656
0, 10, 384.84, 312.36 ,84.89 ,4.37 ,55.92 ,5.23, NA, NA, 1.0000, 76.970,76.918,76.918,76.918,77.653
0, 11, 385.05, 312.36 ,84.89 ,4.36 ,55.98 ,5.23, NA, NA, 1.0000, 77.012,76.960,76.960,76.960,77.694
0, 12, 384.99, 312.36 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, 1.0000, 77.000,76.948,76.948,76.948,77.683
0, 13, 153.51, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.703,30.669,30.669,30.669,31.159
1, 14, 153.59, 310.57 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.718,30.684,30.684,30.684,31.174
1, 15, 153.58, 310.26 ,78.46 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.718,30.683,30.683,30.683,31.175
1, 16, 153.58, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.717,30.682,30.682,30.682,31.173
1, 17, 153.60, 310.26 ,78.38 ,3.12 ,41.68 ,2.00, NA, NA, 1.0000, 30.721,30.686,30.686,30.686,31.177
1, 18, 153.59, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.719,30.684,30.684,30.684,31.175
1, 19, 153.51, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.703,30.669,30.669,30.669,31.159
1, 20, 153.59, 310.57 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.718,30.684,30.684,30.684,31.174
1, 21, 153.58, 310.26 ,78.46 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.718,30.683,30.683,30.683,31.175
1, 22, 153.58, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.717,30.682,30.682,30.682,31.173
1, 23, 153.60, 310.26 ,78.38 ,3.12 ,41.68 ,2.00, NA, NA, 1.0000, 30.721,30.686,30.686,30.686,31.177
1, 24, 153.59, 310.26 ,78.38 ,3.12 ,41.64 ,2.00, NA, NA, 1.0000, 30.719,30.684,30.684,30.684,31.175
