Optimization Data
 
Start time: 2026-05-14 18:44:26 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.01596514, 0.007673000000000001, 0.00036216, 0.00311077, 0.00050704] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [159.65, 76.73, 3.62, 31.11, 5.07]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 159.05, 159.65 ,76.73 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.812,31.773,31.773,31.773,32.326
0, 2, 159.11, 159.81 ,76.73 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.824,31.785,31.785,31.785,32.338
0, 3, 159.14, 159.65 ,76.81 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.829,31.789,31.789,31.789,32.344
0, 4, 159.13, 159.65 ,76.73 ,3.63 ,31.11 ,5.07, NA, NA, 1.0000, 31.827,31.788,31.788,31.788,32.342
0, 5, 159.15, 159.65 ,76.73 ,3.62 ,31.14 ,5.07, NA, NA, 1.0000, 31.831,31.792,31.792,31.792,32.345
0, 6, 159.12, 159.65 ,76.73 ,3.62 ,31.11 ,5.08, NA, NA, 1.0000, 31.825,31.786,31.786,31.786,32.339
0, 7, 159.05, 159.65 ,76.73 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.812,31.773,31.773,31.773,32.326
0, 8, 159.11, 159.81 ,76.73 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.824,31.785,31.785,31.785,32.338
0, 9, 159.14, 159.65 ,76.81 ,3.62 ,31.11 ,5.07, NA, NA, 1.0000, 31.829,31.789,31.789,31.789,32.344
0, 10, 159.13, 159.65 ,76.73 ,3.63 ,31.11 ,5.07, NA, NA, 1.0000, 31.827,31.788,31.788,31.788,32.342
