Optimization Data
 
Start time: 2026-05-13 16:30:47 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.02175335, 0.005628050000000001, 0.00033079, 0.00294087, 0.00022770000000000003] 
# maxiter: 60 
# Aggregate: P-norm 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [217.53, 56.28, 3.31, 29.41, 2.28]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 100.12, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.024,19.998,19.998,19.998,20.365
0, 2, 100.16, 217.75 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.032,20.006,20.006,20.006,20.372
0, 3, 100.17, 217.53 ,56.34 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.035,20.009,20.009,20.009,20.376
0, 4, 100.17, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.034,20.008,20.008,20.008,20.375
0, 5, 100.17, 217.53 ,56.28 ,3.31 ,29.44 ,2.28, 0.0000, 0.0000, 1.0000, 20.034,20.009,20.009,20.009,20.375
0, 6, 100.16, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.033,20.007,20.007,20.007,20.373
0, 7, 100.12, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.024,19.998,19.998,19.998,20.365
0, 8, 100.16, 217.75 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.032,20.006,20.006,20.006,20.372
0, 9, 100.17, 217.53 ,56.34 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.035,20.009,20.009,20.009,20.376
0, 10, 100.17, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.034,20.008,20.008,20.008,20.375
0, 11, 100.17, 217.53 ,56.28 ,3.31 ,29.44 ,2.28, 0.0000, 0.0000, 1.0000, 20.034,20.009,20.009,20.009,20.375
0, 12, 100.16, 217.53 ,56.28 ,3.31 ,29.41 ,2.28, 0.0000, 0.0000, 1.0000, 20.033,20.007,20.007,20.007,20.373
