Optimization Data
 
Start time: 2026-05-14 18:22:33 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.01535178, 0.00924136, 0.00042122000000000004, 0.0041277200000000005, 0.00031114] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [153.52, 92.41, 4.21, 41.28, 3.11]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 181.06, 153.52 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.213,36.158,36.158,36.158,36.935
0, 2, 181.11, 153.67 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.223,36.168,36.168,36.168,36.945
0, 3, 181.17, 153.52 ,92.51 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.236,36.181,36.181,36.181,36.959
0, 4, 181.16, 153.52 ,92.41 ,4.22 ,41.28 ,3.11, NA, NA, 1.0000, 36.234,36.179,36.179,36.179,36.957
0, 5, 181.13, 153.52 ,92.41 ,4.21 ,41.32 ,3.11, NA, NA, 1.0000, 36.228,36.173,36.173,36.173,36.950
0, 6, 181.12, 153.52 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.226,36.171,36.171,36.171,36.947
0, 7, 181.06, 153.52 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.213,36.158,36.158,36.158,36.935
0, 8, 181.11, 153.67 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.223,36.168,36.168,36.168,36.945
0, 9, 181.17, 153.52 ,92.51 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.236,36.181,36.181,36.181,36.959
0, 10, 181.16, 153.52 ,92.41 ,4.22 ,41.28 ,3.11, NA, NA, 1.0000, 36.234,36.179,36.179,36.179,36.957
0, 11, 181.13, 153.52 ,92.41 ,4.21 ,41.32 ,3.11, NA, NA, 1.0000, 36.228,36.173,36.173,36.173,36.950
0, 12, 181.12, 153.52 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, 1.0000, 36.226,36.171,36.171,36.171,36.947
0, 13, 117.27, 150.00 ,71.50 ,2.96 ,30.47 ,3.65, NA, NA, 1.0000, 23.455,23.425,23.425,23.425,23.849
1, 14, 117.31, 150.15 ,71.50 ,2.96 ,30.47 ,3.65, NA, NA, 1.0000, 23.463,23.433,23.433,23.433,23.857
1, 15, 117.33, 150.00 ,71.57 ,2.96 ,30.47 ,3.65, NA, NA, 1.0000, 23.468,23.438,23.438,23.438,23.862
1, 16, 117.33, 150.00 ,71.50 ,2.96 ,30.47 ,3.65, NA, NA, 1.0000, 23.467,23.437,23.437,23.437,23.861
1, 17, 117.33, 150.00 ,71.50 ,2.96 ,30.50 ,3.65, NA, NA, 1.0000, 23.468,23.438,23.438,23.438,23.862
