Optimization Data
 
Start time: 2026-05-14 15:26:03 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.0205298, 0.0069134, 0.00027717999999999997, 0.00531893, 0.00040413] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [205.30, 69.13, 2.77, 53.19, 4.04]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 200.90, 205.30 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.181,40.154,40.154,40.154,40.538
0, 2, 201.02, 205.50 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.205,40.177,40.177,40.177,40.562
0, 3, 200.96, 205.30 ,69.20 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.192,40.165,40.165,40.165,40.550
0, 4, 200.95, 205.30 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.191,40.164,40.164,40.164,40.549
0, 5, 201.06, 205.30 ,69.13 ,2.77 ,53.24 ,4.04, NA, NA, 1.0000, 40.212,40.185,40.185,40.185,40.570
0, 6, 201.03, 205.30 ,69.13 ,2.77 ,53.19 ,4.05, NA, NA, 1.0000, 40.208,40.180,40.180,40.180,40.565
0, 7, 200.90, 205.30 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.181,40.154,40.154,40.154,40.538
0, 8, 201.02, 205.50 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.205,40.177,40.177,40.177,40.562
0, 9, 200.96, 205.30 ,69.20 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.192,40.165,40.165,40.165,40.550
0, 10, 200.95, 205.30 ,69.13 ,2.77 ,53.19 ,4.04, NA, NA, 1.0000, 40.191,40.164,40.164,40.164,40.549
0, 11, 201.06, 205.30 ,69.13 ,2.77 ,53.24 ,4.04, NA, NA, 1.0000, 40.212,40.185,40.185,40.185,40.570
0, 12, 201.03, 205.30 ,69.13 ,2.77 ,53.19 ,4.05, NA, NA, 1.0000, 40.208,40.180,40.180,40.180,40.565
0, 13, 119.31, 204.15 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.863,23.837,23.837,23.837,24.207
1, 14, 119.36, 204.36 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.874,23.848,23.848,23.848,24.218
1, 15, 119.37, 204.15 ,65.99 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.874,23.848,23.848,23.848,24.218
1, 16, 119.36, 204.15 ,65.93 ,2.81 ,47.33 ,2.00, NA, NA, 1.0000, 23.873,23.847,23.847,23.847,24.217
1, 17, 119.38, 204.15 ,65.93 ,2.80 ,47.38 ,2.00, NA, NA, 1.0000, 23.877,23.851,23.851,23.851,24.221
1, 18, 119.37, 204.15 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.876,23.850,23.850,23.850,24.219
1, 19, 119.31, 204.15 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.863,23.837,23.837,23.837,24.207
1, 20, 119.36, 204.36 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.874,23.848,23.848,23.848,24.218
1, 21, 119.37, 204.15 ,65.99 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.874,23.848,23.848,23.848,24.218
1, 22, 119.36, 204.15 ,65.93 ,2.81 ,47.33 ,2.00, NA, NA, 1.0000, 23.873,23.847,23.847,23.847,24.217
1, 23, 119.38, 204.15 ,65.93 ,2.80 ,47.38 ,2.00, NA, NA, 1.0000, 23.877,23.851,23.851,23.851,24.221
1, 24, 119.37, 204.15 ,65.93 ,2.80 ,47.33 ,2.00, NA, NA, 1.0000, 23.876,23.850,23.850,23.850,24.219
1, 25, 105.79, 203.31 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.158,21.135,21.135,21.135,21.459
2, 26, 105.83, 203.51 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.168,21.145,21.145,21.145,21.468
2, 27, 105.84, 203.31 ,61.71 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.168,21.145,21.145,21.145,21.469
2, 28, 105.83, 203.31 ,61.65 ,2.63 ,42.76 ,2.00, NA, NA, 1.0000, 21.167,21.144,21.144,21.144,21.468
2, 29, 105.85, 203.31 ,61.65 ,2.62 ,42.80 ,2.00, NA, NA, 1.0000, 21.171,21.148,21.148,21.148,21.471
2, 30, 105.84, 203.31 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.169,21.146,21.146,21.146,21.470
2, 31, 105.79, 203.31 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.158,21.135,21.135,21.135,21.459
2, 32, 105.83, 203.51 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.168,21.145,21.145,21.145,21.468
2, 33, 105.84, 203.31 ,61.71 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.168,21.145,21.145,21.145,21.469
2, 34, 105.83, 203.31 ,61.65 ,2.63 ,42.76 ,2.00, NA, NA, 1.0000, 21.167,21.144,21.144,21.144,21.468
2, 35, 105.85, 203.31 ,61.65 ,2.62 ,42.80 ,2.00, NA, NA, 1.0000, 21.171,21.148,21.148,21.148,21.471
2, 36, 105.84, 203.31 ,61.65 ,2.62 ,42.76 ,2.00, NA, NA, 1.0000, 21.169,21.146,21.146,21.146,21.470
2, 37, 77.95, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.591,15.570,15.570,15.570,15.858
3, 38, 77.98, 202.26 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.597,15.576,15.576,15.576,15.864
3, 39, 77.99, 202.06 ,48.35 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.600,15.579,15.579,15.579,15.868
3, 40, 77.99, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.598,15.578,15.578,15.578,15.866
3, 41, 77.99, 202.06 ,48.30 ,3.05 ,27.28 ,2.00, NA, NA, 1.0000, 15.599,15.578,15.578,15.578,15.866
3, 42, 77.98, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.597,15.577,15.577,15.577,15.865
3, 43, 77.95, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.591,15.570,15.570,15.570,15.858
3, 44, 77.98, 202.26 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.597,15.576,15.576,15.576,15.864
3, 45, 77.99, 202.06 ,48.35 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.600,15.579,15.579,15.579,15.868
3, 46, 77.99, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.598,15.578,15.578,15.578,15.866
3, 47, 77.99, 202.06 ,48.30 ,3.05 ,27.28 ,2.00, NA, NA, 1.0000, 15.599,15.578,15.578,15.578,15.866
3, 48, 77.98, 202.06 ,48.30 ,3.05 ,27.26 ,2.00, NA, NA, 1.0000, 15.597,15.577,15.577,15.577,15.865
3, 49, 77.58, 202.15 ,48.30 ,3.28 ,25.00 ,2.00, NA, NA, 1.0000, 15.516,15.494,15.494,15.494,15.802
4, 50, 77.60, 202.35 ,48.30 ,3.28 ,25.00 ,2.00, NA, NA, 1.0000, 15.521,15.500,15.500,15.500,15.808
4, 51, 77.62, 202.15 ,48.35 ,3.28 ,25.00 ,2.00, NA, NA, 1.0000, 15.525,15.504,15.504,15.504,15.812
