Optimization Data
 
Start time: 2026-05-14 19:56:39 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.030209800000000002, 0.01052782, 0.00028529, 0.00437876, 0.00056147] 
# maxiter: 80 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [302.10, 105.28, 2.85, 43.79, 5.61]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25, 60.0] 
 x[4] (t1) bounds = [2, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 306.85, 302.10 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.371,61.328,61.328,61.328,61.939
0, 2, 307.05, 302.40 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.411,61.368,61.368,61.368,61.978
0, 3, 306.94, 302.10 ,105.38 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.389,61.346,61.346,61.346,61.958
0, 4, 306.94, 302.10 ,105.28 ,2.86 ,43.79 ,5.61, NA, NA, 1.0000, 61.389,61.345,61.345,61.345,61.957
0, 5, 307.10, 302.10 ,105.28 ,2.85 ,43.83 ,5.61, NA, NA, 1.0000, 61.422,61.379,61.379,61.379,61.989
0, 6, 307.04, 302.10 ,105.28 ,2.85 ,43.79 ,5.62, NA, NA, 1.0000, 61.409,61.366,61.366,61.366,61.976
0, 7, 306.85, 302.10 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.371,61.328,61.328,61.328,61.939
0, 8, 307.05, 302.40 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.411,61.368,61.368,61.368,61.978
0, 9, 306.94, 302.10 ,105.38 ,2.85 ,43.79 ,5.61, NA, NA, 1.0000, 61.389,61.346,61.346,61.346,61.958
0, 10, 306.94, 302.10 ,105.28 ,2.86 ,43.79 ,5.61, NA, NA, 1.0000, 61.389,61.345,61.345,61.345,61.957
