NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        402.     -0.25308855E+04     -0.18228878E+04     -0.20396352E+05      0.24846658E+03      0.24094648E+01     -0.14083260E+02
        403.     -0.25308853E+04     -0.17987914E+04     -0.20255498E+05      0.24846658E+03      0.24098985E+01     -0.14088094E+02
        404.     -0.25308848E+04     -0.17746907E+04     -0.20114598E+05      0.24846658E+03      0.24103265E+01     -0.14092894E+02
        405.     -0.25308843E+04     -0.17505861E+04     -0.19973650E+05      0.24846657E+03      0.24107499E+01     -0.14097659E+02
        406.     -0.25308838E+04     -0.17264773E+04     -0.19832658E+05      0.24846657E+03      0.24111669E+01     -0.14102392E+02
        407.     -0.25308831E+04     -0.17023646E+04     -0.19691621E+05      0.24846655E+03      0.24115787E+01     -0.14107091E+02
        408.     -0.25308823E+04     -0.16782479E+04     -0.19550539E+05      0.24846655E+03      0.24119849E+01     -0.14111756E+02
        409.     -0.25308813E+04     -0.16541274E+04     -0.19409410E+05      0.24846654E+03      0.24123857E+01     -0.14116387E+02
        410.     -0.25308804E+04     -0.16300031E+04     -0.19268238E+05      0.24846652E+03      0.24127822E+01     -0.14120985E+02
        411.     -0.25308794E+04     -0.16058750E+04     -0.19127023E+05      0.24846651E+03      0.24131722E+01     -0.14125548E+02
        412.     -0.25308782E+04     -0.15817432E+04     -0.18985764E+05      0.24846649E+03      0.24135554E+01     -0.14130079E+02
        413.     -0.25308770E+04     -0.15576078E+04     -0.18844461E+05      0.24846646E+03      0.24139357E+01     -0.14134575E+02
        414.     -0.25308755E+04     -0.15334688E+04     -0.18703113E+05      0.24846645E+03      0.24143088E+01     -0.14139038E+02
        415.     -0.25308740E+04     -0.15093262E+04     -0.18561725E+05      0.24846643E+03      0.24146779E+01     -0.14143467E+02
        416.     -0.25308726E+04     -0.14851801E+04     -0.18420293E+05      0.24846640E+03      0.24150400E+01     -0.14147861E+02
        417.     -0.25308708E+04     -0.14610305E+04     -0.18278820E+05      0.24846637E+03      0.24153979E+01     -0.14152223E+02
        418.     -0.25308691E+04     -0.14368777E+04     -0.18137305E+05      0.24846634E+03      0.24157498E+01     -0.14156550E+02
        419.     -0.25308674E+04     -0.14127216E+04     -0.17995748E+05      0.24846632E+03      0.24160955E+01     -0.14160844E+02
        420.     -0.25308655E+04     -0.13885621E+04     -0.17854148E+05      0.24846628E+03      0.24164362E+01     -0.14165104E+02
        421.     -0.25308635E+04     -0.13643994E+04     -0.17712510E+05      0.24846625E+03      0.24167719E+01     -0.14169331E+02
        422.     -0.25308616E+04     -0.13402336E+04     -0.17570830E+05      0.24846622E+03      0.24171016E+01     -0.14173523E+02
        423.     -0.25308594E+04     -0.13160648E+04     -0.17429111E+05      0.24846619E+03      0.24174266E+01     -0.14177681E+02
        424.     -0.25308574E+04     -0.12918929E+04     -0.17287352E+05      0.24846614E+03      0.24177451E+01     -0.14181806E+02
        425.     -0.25308550E+04     -0.12677180E+04     -0.17145553E+05      0.24846611E+03      0.24180589E+01     -0.14185897E+02
        426.     -0.25308528E+04     -0.12435402E+04     -0.17003715E+05      0.24846606E+03      0.24183662E+01     -0.14189954E+02
        427.     -0.25308503E+04     -0.12193595E+04     -0.16861838E+05      0.24846602E+03      0.24186683E+01     -0.14193976E+02
        428.     -0.25308479E+04     -0.11951760E+04     -0.16719922E+05      0.24846597E+03      0.24189653E+01     -0.14197967E+02
        429.     -0.25308455E+04     -0.11709897E+04     -0.16577967E+05      0.24846593E+03      0.24192569E+01     -0.14201921E+02
        430.     -0.25308430E+04     -0.11468008E+04     -0.16435977E+05      0.24846588E+03      0.24195437E+01     -0.14205843E+02
        431.     -0.25308403E+04     -0.11226091E+04     -0.16293946E+05      0.24846584E+03      0.24198236E+01     -0.14209731E+02
        432.     -0.25308376E+04     -0.10984149E+04     -0.16151880E+05      0.24846577E+03      0.24200981E+01     -0.14213585E+02
        433.     -0.25308350E+04     -0.10742181E+04     -0.16009776E+05      0.24846573E+03      0.24203675E+01     -0.14217405E+02
        434.     -0.25308323E+04     -0.10500189E+04     -0.15867636E+05      0.24846567E+03      0.24206312E+01     -0.14221191E+02
        435.     -0.25308293E+04     -0.10258173E+04     -0.15725459E+05      0.24846562E+03      0.24208887E+01     -0.14224943E+02
        436.     -0.25308267E+04     -0.10016133E+04     -0.15583247E+05      0.24846556E+03      0.24211414E+01     -0.14228662E+02
        437.     -0.25308237E+04     -0.97740698E+03     -0.15440999E+05      0.24846550E+03      0.24213884E+01     -0.14232347E+02
        438.     -0.25308208E+04     -0.95319836E+03     -0.15298715E+05      0.24846544E+03      0.24216301E+01     -0.14235997E+02
        439.     -0.25308179E+04     -0.92898761E+03     -0.15156396E+05      0.24846538E+03      0.24218657E+01     -0.14239614E+02
        440.     -0.25308147E+04     -0.90477466E+03     -0.15014044E+05      0.24846532E+03      0.24220958E+01     -0.14243196E+02
        441.     -0.25308118E+04     -0.88055969E+03     -0.14871656E+05      0.24846524E+03      0.24223197E+01     -0.14246745E+02
        442.     -0.25308086E+04     -0.85634259E+03     -0.14729235E+05      0.24846518E+03      0.24225397E+01     -0.14250260E+02
        443.     -0.25308057E+04     -0.83212360E+03     -0.14586780E+05      0.24846510E+03      0.24227531E+01     -0.14253741E+02
        444.     -0.25308025E+04     -0.80790265E+03     -0.14444292E+05      0.24846504E+03      0.24229608E+01     -0.14257189E+02
        445.     -0.25307993E+04     -0.78367981E+03     -0.14301771E+05      0.24846497E+03      0.24231634E+01     -0.14260602E+02
        446.     -0.25307961E+04     -0.75945520E+03     -0.14159217E+05      0.24846489E+03      0.24233603E+01     -0.14263981E+02
        447.     -0.25307927E+04     -0.73522882E+03     -0.14016630E+05      0.24846481E+03      0.24235513E+01     -0.14267326E+02
        448.     -0.25307896E+04     -0.71100073E+03     -0.13874012E+05      0.24846474E+03      0.24237368E+01     -0.14270638E+02
        449.     -0.25307864E+04     -0.68677100E+03     -0.13731361E+05      0.24846466E+03      0.24239173E+01     -0.14273915E+02
        450.     -0.25307830E+04     -0.66253973E+03     -0.13588680E+05      0.24846457E+03      0.24240916E+01     -0.14277159E+02
        451.     -0.25307798E+04     -0.63830688E+03     -0.13445968E+05      0.24846449E+03      0.24242599E+01     -0.14280369E+02
        452.     -0.25307764E+04     -0.61407257E+03     -0.13303225E+05      0.24846440E+03      0.24244232E+01     -0.14283545E+02
        453.     -0.25307729E+04     -0.58983679E+03     -0.13160450E+05      0.24846432E+03      0.24245808E+01     -0.14286686E+02
        454.     -0.25307695E+04     -0.56559973E+03     -0.13017646E+05      0.24846423E+03      0.24247324E+01     -0.14289793E+02
        455.     -0.25307664E+04     -0.54136133E+03     -0.12874813E+05      0.24846414E+03      0.24248791E+01     -0.14292867E+02
        456.     -0.25307629E+04     -0.51712164E+03     -0.12731950E+05      0.24846405E+03      0.24250202E+01     -0.14295907E+02
        457.     -0.25307595E+04     -0.49288080E+03     -0.12589059E+05      0.24846396E+03      0.24251552E+01     -0.14298913E+02
        458.     -0.25307561E+04     -0.46863879E+03     -0.12446138E+05      0.24846387E+03      0.24252841E+01     -0.14301885E+02
        459.     -0.25307527E+04     -0.44439572E+03     -0.12303188E+05      0.24846376E+03      0.24254079E+01     -0.14304822E+02
        460.     -0.25307493E+04     -0.42015161E+03     -0.12160211E+05      0.24846367E+03      0.24255261E+01     -0.14307726E+02
        461.     -0.25307458E+04     -0.39590652E+03     -0.12017206E+05      0.24846356E+03      0.24256384E+01     -0.14310596E+02
        462.     -0.25307424E+04     -0.37166052E+03     -0.11874173E+05      0.24846347E+03      0.24257455E+01     -0.14313432E+02
        463.     -0.25307390E+04     -0.34741364E+03     -0.11731113E+05      0.24846336E+03      0.24258463E+01     -0.14316233E+02
        464.     -0.25307356E+04     -0.32316599E+03     -0.11588027E+05      0.24846326E+03      0.24259412E+01     -0.14319001E+02
        465.     -0.25307322E+04     -0.29891757E+03     -0.11444914E+05      0.24846315E+03      0.24260321E+01     -0.14321734E+02
        466.     -0.25307288E+04     -0.27466846E+03     -0.11301775E+05      0.24846304E+03      0.24261158E+01     -0.14324434E+02
        467.     -0.25307253E+04     -0.25041869E+03     -0.11158610E+05      0.24846294E+03      0.24261942E+01     -0.14327100E+02
        468.     -0.25307222E+04     -0.22616835E+03     -0.11015420E+05      0.24846283E+03      0.24262669E+01     -0.14329732E+02
        469.     -0.25307188E+04     -0.20191750E+03     -0.10872204E+05      0.24846271E+03      0.24263337E+01     -0.14332330E+02
        470.     -0.25307153E+04     -0.17766615E+03     -0.10728964E+05      0.24846260E+03      0.24263957E+01     -0.14334893E+02
        471.     -0.25307119E+04     -0.15341441E+03     -0.10585699E+05      0.24846248E+03      0.24264514E+01     -0.14337422E+02
        472.     -0.25307087E+04     -0.12916231E+03     -0.10442409E+05      0.24846236E+03      0.24265018E+01     -0.14339918E+02
        473.     -0.25307053E+04     -0.10490989E+03     -0.10299097E+05      0.24846223E+03      0.24265454E+01     -0.14342380E+02
        474.     -0.25307019E+04     -0.80657234E+02     -0.10155760E+05      0.24846211E+03      0.24265842E+01     -0.14344807E+02
        475.     -0.25306987E+04     -0.56404381E+02     -0.10012400E+05      0.24846199E+03      0.24266174E+01     -0.14347200E+02
        476.     -0.25306953E+04     -0.32151394E+02     -0.98690176E+04      0.24846187E+03      0.24266441E+01     -0.14349560E+02
        477.     -0.25306921E+04     -0.78983274E+01     -0.97256133E+04      0.24846175E+03      0.24266651E+01     -0.14351885E+02
        478.     -0.25306890E+04      0.16354765E+02     -0.95821855E+04      0.24846162E+03      0.24266803E+01     -0.14354177E+02
        479.     -0.25306858E+04      0.40607822E+02     -0.94387363E+04      0.24846149E+03      0.24266913E+01     -0.14356434E+02
        480.     -0.25306826E+04      0.64860794E+02     -0.92952656E+04      0.24846136E+03      0.24266958E+01     -0.14358657E+02
        481.     -0.25306794E+04      0.89113625E+02     -0.91517734E+04      0.24846123E+03      0.24266944E+01     -0.14360846E+02
        482.     -0.25306763E+04      0.11336626E+03     -0.90082607E+04      0.24846109E+03      0.24266870E+01     -0.14363001E+02
        483.     -0.25306731E+04      0.13761862E+03     -0.88647275E+04      0.24846095E+03      0.24266746E+01     -0.14365122E+02
        484.     -0.25306699E+04      0.16187068E+03     -0.87211738E+04      0.24846082E+03      0.24266555E+01     -0.14367208E+02
        485.     -0.25306670E+04      0.18612236E+03     -0.85775996E+04      0.24846068E+03      0.24266312E+01     -0.14369261E+02
        486.     -0.25306638E+04      0.21037363E+03     -0.84340068E+04      0.24846054E+03      0.24266002E+01     -0.14371280E+02
        487.     -0.25306609E+04      0.23462442E+03     -0.82903945E+04      0.24846039E+03      0.24265652E+01     -0.14373264E+02
        488.     -0.25306580E+04      0.25887469E+03     -0.81467632E+04      0.24846025E+03      0.24265239E+01     -0.14375215E+02
        489.     -0.25306550E+04      0.28312436E+03     -0.80031128E+04      0.24846010E+03      0.24264762E+01     -0.14377131E+02
        490.     -0.25306521E+04      0.30737338E+03     -0.78594448E+04      0.24845996E+03      0.24264231E+01     -0.14379014E+02
        491.     -0.25306492E+04      0.33162170E+03     -0.77157583E+04      0.24845981E+03      0.24263642E+01     -0.14380862E+02
        492.     -0.25306465E+04      0.35586929E+03     -0.75720547E+04      0.24845966E+03      0.24262991E+01     -0.14382676E+02
        493.     -0.25306436E+04      0.38011603E+03     -0.74283335E+04      0.24845950E+03      0.24262290E+01     -0.14384457E+02
        494.     -0.25306409E+04      0.40436194E+03     -0.72845957E+04      0.24845935E+03      0.24261532E+01     -0.14386202E+02
        495.     -0.25306382E+04      0.42860690E+03     -0.71408408E+04      0.24845920E+03      0.24260712E+01     -0.14387914E+02
        496.     -0.25306355E+04      0.45285089E+03     -0.69970698E+04      0.24845903E+03      0.24259834E+01     -0.14389592E+02
        497.     -0.25306328E+04      0.47709381E+03     -0.68532827E+04      0.24845888E+03      0.24258893E+01     -0.14391235E+02
        498.     -0.25306304E+04      0.50133569E+03     -0.67094800E+04      0.24845871E+03      0.24257898E+01     -0.14392845E+02
        499.     -0.25306277E+04      0.52557642E+03     -0.65656621E+04      0.24845856E+03      0.24256849E+01     -0.14394421E+02
        500.     -0.25306252E+04      0.54981592E+03     -0.64218291E+04      0.24845839E+03      0.24255743E+01     -0.14395962E+02
        501.     -0.25306228E+04      0.57405414E+03     -0.62779814E+04      0.24845822E+03      0.24254568E+01     -0.14397469E+02
        502.     -0.25306204E+04      0.59829108E+03     -0.61341196E+04      0.24845805E+03      0.24253347E+01     -0.14398942E+02
        503.     -0.25306179E+04      0.62252661E+03     -0.59902437E+04      0.24845789E+03      0.24252064E+01     -0.14400381E+02
        504.     -0.25306157E+04      0.64676074E+03     -0.58463540E+04      0.24845772E+03      0.24250720E+01     -0.14401786E+02
        505.     -0.25306133E+04      0.67099341E+03     -0.57024507E+04      0.24845755E+03      0.24249322E+01     -0.14403156E+02
        506.     -0.25306111E+04      0.69522449E+03     -0.55585347E+04      0.24845737E+03      0.24247870E+01     -0.14404493E+02
        507.     -0.25306089E+04      0.71945404E+03     -0.54146060E+04      0.24845720E+03      0.24246349E+01     -0.14405796E+02
        508.     -0.25306069E+04      0.74368188E+03     -0.52706650E+04      0.24845702E+03      0.24244773E+01     -0.14407064E+02
        509.     -0.25306047E+04      0.76790802E+03     -0.51267119E+04      0.24845685E+03      0.24243140E+01     -0.14408298E+02
        510.     -0.25306028E+04      0.79213245E+03     -0.49827471E+04      0.24845667E+03      0.24241450E+01     -0.14409498E+02
        511.     -0.25306008E+04      0.81635504E+03     -0.48387705E+04      0.24845648E+03      0.24239693E+01     -0.14410665E+02
        512.     -0.25305989E+04      0.84057574E+03     -0.46947832E+04      0.24845630E+03      0.24237890E+01     -0.14411797E+02
        513.     -0.25305969E+04      0.86479449E+03     -0.45507856E+04      0.24845612E+03      0.24236019E+01     -0.14412894E+02
        514.     -0.25305952E+04      0.88901129E+03     -0.44067769E+04      0.24845592E+03      0.24234097E+01     -0.14413958E+02
        515.     -0.25305933E+04      0.91322607E+03     -0.42627588E+04      0.24845573E+03      0.24232113E+01     -0.14414988E+02
        516.     -0.25305916E+04      0.93743872E+03     -0.41187305E+04      0.24845555E+03      0.24230072E+01     -0.14415982E+02
        517.     -0.25305901E+04      0.96164923E+03     -0.39746929E+04      0.24845535E+03      0.24227962E+01     -0.14416944E+02
        518.     -0.25305884E+04      0.98585748E+03     -0.38306462E+04      0.24845517E+03      0.24225805E+01     -0.14417871E+02
        519.     -0.25305869E+04      0.10100635E+04     -0.36865908E+04      0.24845497E+03      0.24223592E+01     -0.14418764E+02
        520.     -0.25305854E+04      0.10342672E+04     -0.35425269E+04      0.24845477E+03      0.24221315E+01     -0.14419622E+02
        521.     -0.25305840E+04      0.10584686E+04     -0.33984548E+04      0.24845457E+03      0.24218984E+01     -0.14420447E+02
        522.     -0.25305825E+04      0.10826675E+04     -0.32543752E+04      0.24845438E+03      0.24216583E+01     -0.14421238E+02
        523.     -0.25305813E+04      0.11068639E+04     -0.31102881E+04      0.24845418E+03      0.24214127E+01     -0.14421994E+02
        524.     -0.25305801E+04      0.11310577E+04     -0.29661938E+04      0.24845396E+03      0.24211624E+01     -0.14422716E+02
        525.     -0.25305789E+04      0.11552490E+04     -0.28220928E+04      0.24845377E+03      0.24209044E+01     -0.14423405E+02
        526.     -0.25305776E+04      0.11794376E+04     -0.26779854E+04      0.24845357E+03      0.24206419E+01     -0.14424059E+02
        527.     -0.25305767E+04      0.12036235E+04     -0.25338718E+04      0.24845335E+03      0.24203732E+01     -0.14424679E+02
        528.     -0.25305754E+04      0.12278068E+04     -0.23897524E+04      0.24845314E+03      0.24200978E+01     -0.14425264E+02
        529.     -0.25305745E+04      0.12519871E+04     -0.22456277E+04      0.24845293E+03      0.24198172E+01     -0.14425816E+02
        530.     -0.25305737E+04      0.12761646E+04     -0.21014976E+04      0.24845273E+03      0.24195311E+01     -0.14426333E+02
        531.     -0.25305728E+04      0.13003390E+04     -0.19573629E+04      0.24845251E+03      0.24192383E+01     -0.14426816E+02
        532.     -0.25305720E+04      0.13245106E+04     -0.18132236E+04      0.24845229E+03      0.24189396E+01     -0.14427265E+02
        533.     -0.25305713E+04      0.13486791E+04     -0.16690802E+04      0.24845207E+03      0.24186354E+01     -0.14427680E+02
        534.     -0.25305706E+04      0.13728445E+04     -0.15249330E+04      0.24845186E+03      0.24183257E+01     -0.14428061E+02
        535.     -0.25305701E+04      0.13970067E+04     -0.13807823E+04      0.24845164E+03      0.24180095E+01     -0.14428408E+02
        536.     -0.25305696E+04      0.14211656E+04     -0.12366285E+04      0.24845142E+03      0.24176874E+01     -0.14428720E+02
        537.     -0.25305691E+04      0.14453214E+04     -0.10924718E+04      0.24845119E+03      0.24173596E+01     -0.14428999E+02
        538.     -0.25305686E+04      0.14694739E+04     -0.94831262E+03      0.24845097E+03      0.24170249E+01     -0.14429243E+02
        539.     -0.25305681E+04      0.14936229E+04     -0.80415125E+03      0.24845074E+03      0.24166853E+01     -0.14429453E+02
        540.     -0.25305679E+04      0.15177686E+04     -0.65998804E+03      0.24845052E+03      0.24163392E+01     -0.14429629E+02
        541.     -0.25305676E+04      0.15419106E+04     -0.51582336E+03      0.24845029E+03      0.24159880E+01     -0.14429770E+02
        542.     -0.25305676E+04      0.15660492E+04     -0.37165744E+03      0.24845006E+03      0.24156303E+01     -0.14429878E+02
        543.     -0.25305674E+04      0.15901842E+04     -0.22749068E+03      0.24844981E+03      0.24152672E+01     -0.14429952E+02
        544.     -0.25305674E+04      0.16143156E+04     -0.83323387E+02      0.24844958E+03      0.24148962E+01     -0.14429992E+02
        545.     -0.25305674E+04      0.16384431E+04      0.60844097E+02      0.24844936E+03      0.24145210E+01     -0.14429996E+02
        546.     -0.25305674E+04      0.16625670E+04      0.20501146E+03      0.24844911E+03      0.24141397E+01     -0.14429968E+02
        547.     -0.25305676E+04      0.16866870E+04      0.34917834E+03      0.24844887E+03      0.24137530E+01     -0.14429905E+02
        548.     -0.25305679E+04      0.17108031E+04      0.49334445E+03      0.24844864E+03      0.24133589E+01     -0.14429808E+02
        549.     -0.25305681E+04      0.17349153E+04      0.63750946E+03      0.24844839E+03      0.24129598E+01     -0.14429676E+02
        550.     -0.25305684E+04      0.17590236E+04      0.78167297E+03      0.24844815E+03      0.24125540E+01     -0.14429511E+02
        551.     -0.25305688E+04      0.17831277E+04      0.92583478E+03      0.24844791E+03      0.24121430E+01     -0.14429312E+02
        552.     -0.25305691E+04      0.18072278E+04      0.10699945E+04      0.24844766E+03      0.24117255E+01     -0.14429078E+02
        553.     -0.25305696E+04      0.18313237E+04      0.12141517E+04      0.24844740E+03      0.24113030E+01     -0.14428810E+02
        554.     -0.25305703E+04      0.18554154E+04      0.13583062E+04      0.24844716E+03      0.24108732E+01     -0.14428508E+02
        555.     -0.25305708E+04      0.18795028E+04      0.15024575E+04      0.24844691E+03      0.24104381E+01     -0.14428172E+02
        556.     -0.25305715E+04      0.19035859E+04      0.16466055E+04      0.24844666E+03      0.24099975E+01     -0.14427801E+02
        557.     -0.25305723E+04      0.19276647E+04      0.17907498E+04      0.24844640E+03      0.24095504E+01     -0.14427397E+02
        558.     -0.25305730E+04      0.19517389E+04      0.19348899E+04      0.24844615E+03      0.24090958E+01     -0.14426959E+02
        559.     -0.25305740E+04      0.19758087E+04      0.20790256E+04      0.24844589E+03      0.24086375E+01     -0.14426486E+02
        560.     -0.25305750E+04      0.19998739E+04      0.22231567E+04      0.24844563E+03      0.24081721E+01     -0.14425980E+02
        561.     -0.25305759E+04      0.20239346E+04      0.23672825E+04      0.24844537E+03      0.24077008E+01     -0.14425439E+02
        562.     -0.25305769E+04      0.20479906E+04      0.25114031E+04      0.24844510E+03      0.24072239E+01     -0.14424864E+02
        563.     -0.25305781E+04      0.20720417E+04      0.26555181E+04      0.24844484E+03      0.24067407E+01     -0.14424254E+02
        564.     -0.25305791E+04      0.20960884E+04      0.27996267E+04      0.24844458E+03      0.24062519E+01     -0.14423611E+02
        565.     -0.25305803E+04      0.21201301E+04      0.29437290E+04      0.24844431E+03      0.24057558E+01     -0.14422934E+02
        566.     -0.25305815E+04      0.21441667E+04      0.30878247E+04      0.24844405E+03      0.24052548E+01     -0.14422222E+02
        567.     -0.25305830E+04      0.21681987E+04      0.32319136E+04      0.24844377E+03      0.24047475E+01     -0.14421476E+02
        568.     -0.25305845E+04      0.21922256E+04      0.33759949E+04      0.24844350E+03      0.24042342E+01     -0.14420697E+02
        569.     -0.25305857E+04      0.22162473E+04      0.35200684E+04      0.24844322E+03      0.24037154E+01     -0.14419883E+02
        570.     -0.25305874E+04      0.22402642E+04      0.36641340E+04      0.24844295E+03      0.24031892E+01     -0.14419035E+02
        571.     -0.25305889E+04      0.22642756E+04      0.38081912E+04      0.24844267E+03      0.24026575E+01     -0.14418153E+02
        572.     -0.25305903E+04      0.22882820E+04      0.39522397E+04      0.24844240E+03      0.24021204E+01     -0.14417237E+02
        573.     -0.25305920E+04      0.23122832E+04      0.40962793E+04      0.24844212E+03      0.24015777E+01     -0.14416286E+02
        574.     -0.25305938E+04      0.23362788E+04      0.42403096E+04      0.24844185E+03      0.24010284E+01     -0.14415302E+02
        575.     -0.25305955E+04      0.23602693E+04      0.43843301E+04      0.24844156E+03      0.24004717E+01     -0.14414284E+02
        576.     -0.25305974E+04      0.23842542E+04      0.45283403E+04      0.24844128E+03      0.23999100E+01     -0.14413232E+02
        577.     -0.25305991E+04      0.24082336E+04      0.46723408E+04      0.24844099E+03      0.23993423E+01     -0.14412145E+02
        578.     -0.25306011E+04      0.24322075E+04      0.48163301E+04      0.24844070E+03      0.23987687E+01     -0.14411024E+02
        579.     -0.25306030E+04      0.24561758E+04      0.49603091E+04      0.24844041E+03      0.23981891E+01     -0.14409869E+02
        580.     -0.25306052E+04      0.24801384E+04      0.51042759E+04      0.24844012E+03      0.23976042E+01     -0.14408681E+02
        581.     -0.25306072E+04      0.25040955E+04      0.52482319E+04      0.24843983E+03      0.23970118E+01     -0.14407457E+02
        582.     -0.25306094E+04      0.25280466E+04      0.53921753E+04      0.24843954E+03      0.23964136E+01     -0.14406200E+02
        583.     -0.25306113E+04      0.25519919E+04      0.55361069E+04      0.24843925E+03      0.23958104E+01     -0.14404909E+02
        584.     -0.25306135E+04      0.25759314E+04      0.56800254E+04      0.24843896E+03      0.23952000E+01     -0.14403584E+02
        585.     -0.25306160E+04      0.25998650E+04      0.58239312E+04      0.24843866E+03      0.23945832E+01     -0.14402225E+02
        586.     -0.25306182E+04      0.26237925E+04      0.59678237E+04      0.24843837E+03      0.23939614E+01     -0.14400831E+02
        587.     -0.25306206E+04      0.26477139E+04      0.61117026E+04      0.24843806E+03      0.23933330E+01     -0.14399404E+02
        588.     -0.25306230E+04      0.26716294E+04      0.62555679E+04      0.24843776E+03      0.23926990E+01     -0.14397943E+02
        589.     -0.25306252E+04      0.26955386E+04      0.63994185E+04      0.24843745E+03      0.23920577E+01     -0.14396447E+02
        590.     -0.25306277E+04      0.27194417E+04      0.65432544E+04      0.24843715E+03      0.23914120E+01     -0.14394917E+02
        591.     -0.25306304E+04      0.27433384E+04      0.66870757E+04      0.24843684E+03      0.23907592E+01     -0.14393353E+02
        592.     -0.25306328E+04      0.27672288E+04      0.68308813E+04      0.24843654E+03      0.23901010E+01     -0.14391756E+02
        593.     -0.25306355E+04      0.27911130E+04      0.69746719E+04      0.24843623E+03      0.23894360E+01     -0.14390124E+02
        594.     -0.25306379E+04      0.28149905E+04      0.71184463E+04      0.24843593E+03      0.23887649E+01     -0.14388458E+02
        595.     -0.25306406E+04      0.28388618E+04      0.72622046E+04      0.24843561E+03      0.23880875E+01     -0.14386758E+02
        596.     -0.25306433E+04      0.28627263E+04      0.74059463E+04      0.24843530E+03      0.23874049E+01     -0.14385024E+02
        597.     -0.25306460E+04      0.28865842E+04      0.75496709E+04      0.24843498E+03      0.23867157E+01     -0.14383256E+02
        598.     -0.25306489E+04      0.29104355E+04      0.76933784E+04      0.24843468E+03      0.23860207E+01     -0.14381454E+02
        599.     -0.25306516E+04      0.29342800E+04      0.78370684E+04      0.24843436E+03      0.23853192E+01     -0.14379619E+02
        600.     -0.25306545E+04      0.29581179E+04      0.79807402E+04      0.24843404E+03      0.23846118E+01     -0.14377748E+02
NS ColMember_4.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        601.     -0.24690261E+04      0.20825479E+04     -0.24447422E+05     -0.22477461E+03     -0.27946548E+01     -0.19259237E+02
        602.     -0.24690259E+04      0.20545991E+04     -0.24254803E+05     -0.22477461E+03     -0.27951369E+01     -0.19264889E+02
        603.     -0.24690256E+04      0.20266459E+04     -0.24062129E+05     -0.22477461E+03     -0.27956131E+01     -0.19270494E+02
        604.     -0.24690251E+04      0.19986879E+04     -0.23869400E+05     -0.22477460E+03     -0.27960832E+01     -0.19276056E+02
        605.     -0.24690244E+04      0.19707255E+04     -0.23676619E+05     -0.22477460E+03     -0.27965467E+01     -0.19281572E+02
        606.     -0.24690237E+04      0.19427587E+04     -0.23483787E+05     -0.22477458E+03     -0.27970045E+01     -0.19287045E+02
        607.     -0.24690227E+04      0.19147875E+04     -0.23290900E+05     -0.22477457E+03     -0.27974558E+01     -0.19292471E+02
        608.     -0.24690217E+04      0.18868120E+04     -0.23097961E+05     -0.22477457E+03     -0.27979012E+01     -0.19297852E+02
        609.     -0.24690203E+04      0.18588323E+04     -0.22904973E+05     -0.22477455E+03     -0.27983403E+01     -0.19303190E+02
        610.     -0.24690190E+04      0.18308484E+04     -0.22711932E+05     -0.22477452E+03     -0.27987733E+01     -0.19308481E+02
        611.     -0.24690176E+04      0.18028604E+04     -0.22518840E+05     -0.22477451E+03     -0.27992001E+01     -0.19313726E+02
        612.     -0.24690159E+04      0.17748683E+04     -0.22325697E+05     -0.22477449E+03     -0.27996206E+01     -0.19318928E+02
        613.     -0.24690142E+04      0.17468722E+04     -0.22132506E+05     -0.22477446E+03     -0.28000350E+01     -0.19324085E+02
        614.     -0.24690122E+04      0.17188722E+04     -0.21939264E+05     -0.22477444E+03     -0.28004432E+01     -0.19329197E+02
        615.     -0.24690103E+04      0.16908683E+04     -0.21745975E+05     -0.22477441E+03     -0.28008451E+01     -0.19334263E+02
        616.     -0.24690081E+04      0.16628607E+04     -0.21552635E+05     -0.22477438E+03     -0.28012409E+01     -0.19339285E+02
        617.     -0.24690059E+04      0.16348492E+04     -0.21359248E+05     -0.22477435E+03     -0.28016305E+01     -0.19344261E+02
        618.     -0.24690034E+04      0.16068342E+04     -0.21165812E+05     -0.22477432E+03     -0.28020139E+01     -0.19349192E+02
        619.     -0.24690010E+04      0.15788156E+04     -0.20972332E+05     -0.22477428E+03     -0.28023911E+01     -0.19354078E+02
        620.     -0.24689985E+04      0.15507932E+04     -0.20778803E+05     -0.22477425E+03     -0.28027620E+01     -0.19358919E+02
        621.     -0.24689958E+04      0.15227676E+04     -0.20585229E+05     -0.22477420E+03     -0.28031266E+01     -0.19363718E+02
        622.     -0.24689932E+04      0.14947384E+04     -0.20391607E+05     -0.22477415E+03     -0.28034852E+01     -0.19368467E+02
        623.     -0.24689902E+04      0.14667059E+04     -0.20197939E+05     -0.22477412E+03     -0.28038373E+01     -0.19373175E+02
        624.     -0.24689873E+04      0.14386700E+04     -0.20004229E+05     -0.22477408E+03     -0.28041832E+01     -0.19377834E+02
        625.     -0.24689841E+04      0.14106310E+04     -0.19810473E+05     -0.22477402E+03     -0.28045230E+01     -0.19382452E+02
        626.     -0.24689812E+04      0.13825889E+04     -0.19616672E+05     -0.22477397E+03     -0.28048563E+01     -0.19387022E+02
        627.     -0.24689780E+04      0.13545435E+04     -0.19422828E+05     -0.22477393E+03     -0.28051836E+01     -0.19391548E+02
