eval_index,objective
1,107.122
2,105.004
3,109.420
4,105.500
5,109.077
6,44.594
7,42.461
8,46.808
9,43.119
10,46.214
11,35.551
12,33.451
13,37.712
14,34.188
15,37.058
16,32.296
17,30.324
18,34.327
19,31.130
20,33.606
21,31.986
22,30.045
23,33.987
24,30.820
25,33.297
26,30.711
27,28.898
28,32.584
29,29.545
30,32.021
