eval_index,objective
1,107.122
2,107.212
3,109.233
4,107.288
5,108.730
6,68.723
7,68.817
8,70.774
9,68.730
10,70.528
11,64.731
12,68.319
13,68.683
14,68.720
15,68.814
16,70.772
17,68.728
18,70.526
19,58.772
