eval_index,objective
1,107.122
2,107.212
3,109.233
4,107.288
5,108.730
6,77.606
7,77.700
8,79.657
9,77.649
10,79.339
11,72.648
12,72.739
13,74.625
14,72.692
15,74.349
16,58.020
17,58.099
18,59.760
19,58.064
20,59.647
21,61.024
22,61.107
23,62.812
24,61.068
25,62.656
26,60.874
27,60.956
28,62.660
29,60.917
30,62.505
31,60.892
32,60.974
33,62.678
34,60.935
35,62.523
36,60.889
