eval_index,objective
1,107.122
2,107.212
3,109.233
4,107.288
5,108.730
6,59.382
7,59.429
8,61.586
9,59.527
10,60.453
11,58.038
12,58.101
13,60.215
14,58.183
15,58.466
16,70.112
17,70.190
18,72.278
19,70.257
20,70.539
21,70.185
22,70.263
23,72.360
24,70.330
25,70.612
26,69.852
27,69.929
28,72.067
29,69.997
30,70.279
31,67.976
32,68.044
33,70.393
34,68.121
35,68.403
36,63.764
37,66.783
38,66.844
39,69.407
40,66.927
41,67.210
