eval_index,objective
1,107.122
2,107.212
3,109.233
4,107.288
5,108.730
6,68.723
7,68.817
8,70.774
9,68.730
10,70.528
11,64.731
12,68.319
13,68.683
14,68.777
15,70.734
16,68.690
17,70.489
18,57.239
19,67.490
20,68.564
21,68.671
22,68.683
23,68.685
24,68.683
25,68.683
26,68.683
27,68.683
28,68.683
29,68.777
30,70.734
31,68.690
32,70.489
33,68.680
34,68.681
35,68.681
36,68.683
37,68.683
38,68.683
39,68.683
