eval_index,objective
1,107.122
2,107.212
3,109.233
4,107.288
5,108.730
6,68.723
7,68.817
8,70.774
9,68.730
10,70.528
11,64.729
12,68.318
13,68.681
14,68.775
15,70.732
16,68.689
17,70.487
18,58.788
19,67.659
20,68.581
21,68.672
22,68.681
23,68.683
24,68.681
25,68.681
26,68.681
27,68.681
28,68.681
29,68.775
30,70.732
31,68.689
32,70.487
33,58.807
34,67.658
35,68.579
