NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        446.     -0.26468330E+04     -0.51743677E+03      0.88648737E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        447.     -0.26468330E+04     -0.50210239E+03      0.87183734E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        448.     -0.26468330E+04     -0.48676804E+03      0.85718732E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        449.     -0.26468330E+04     -0.47143365E+03      0.84253735E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        450.     -0.26468330E+04     -0.45609930E+03      0.82788733E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        451.     -0.26468330E+04     -0.44076495E+03      0.81323737E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        452.     -0.26468330E+04     -0.42543060E+03      0.79858734E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        453.     -0.26468330E+04     -0.41009622E+03      0.78393738E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        454.     -0.26468330E+04     -0.39476187E+03      0.76928735E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        455.     -0.26468330E+04     -0.37942752E+03      0.75463739E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        456.     -0.26468330E+04     -0.36409317E+03      0.73998737E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        457.     -0.26468330E+04     -0.34875879E+03      0.72533734E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        458.     -0.26468330E+04     -0.33342444E+03      0.71068738E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        459.     -0.26468330E+04     -0.31809009E+03      0.69603735E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        460.     -0.26468330E+04     -0.30275574E+03      0.68138739E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        461.     -0.26468330E+04     -0.28742139E+03      0.66673737E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        462.     -0.26468330E+04     -0.27208701E+03      0.65208740E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        463.     -0.26468330E+04     -0.25675266E+03      0.63743738E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        464.     -0.26468330E+04     -0.24141830E+03      0.62278735E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        465.     -0.26468330E+04     -0.22608394E+03      0.60813739E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        466.     -0.26468330E+04     -0.21074959E+03      0.59348737E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        467.     -0.26468330E+04     -0.19541522E+03      0.57883740E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        468.     -0.26468330E+04     -0.18008087E+03      0.56418738E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        469.     -0.26468330E+04     -0.16474651E+03      0.54953741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        470.     -0.26468330E+04     -0.14941216E+03      0.53488739E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        471.     -0.26468330E+04     -0.13407779E+03      0.52023743E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        472.     -0.26468330E+04     -0.11874344E+03      0.50558740E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        473.     -0.26468330E+04     -0.10340908E+03      0.49093741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        474.     -0.26468330E+04     -0.88074722E+02      0.47628741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        475.     -0.26468330E+04     -0.72740364E+02      0.46163742E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        476.     -0.26468330E+04     -0.57406010E+02      0.44698740E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        477.     -0.26468330E+04     -0.42071651E+02      0.43233740E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        478.     -0.26468330E+04     -0.26737293E+02      0.41768741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        479.     -0.26468330E+04     -0.11402935E+02      0.40303741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        480.     -0.26468330E+04      0.39314225E+01      0.38838742E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        481.     -0.26468330E+04      0.19265779E+02      0.37373743E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        482.     -0.26468330E+04      0.34600140E+02      0.35908743E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        483.     -0.26468330E+04      0.49934494E+02      0.34443744E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        484.     -0.26468330E+04      0.65268852E+02      0.32978741E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        485.     -0.26468330E+04      0.80603210E+02      0.31513742E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        486.     -0.26468330E+04      0.95937569E+02      0.30048743E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        487.     -0.26468330E+04      0.11127193E+03      0.28583743E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        488.     -0.26468330E+04      0.12660629E+03      0.27118744E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        489.     -0.26468330E+04      0.14194064E+03      0.25653745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        490.     -0.26468330E+04      0.15727499E+03      0.24188744E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        491.     -0.26468330E+04      0.17260936E+03      0.22723744E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        492.     -0.26468330E+04      0.18794371E+03      0.21258745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        493.     -0.26468330E+04      0.20327808E+03      0.19793744E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        494.     -0.26468330E+04      0.21861243E+03      0.18328745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        495.     -0.26468330E+04      0.23394679E+03      0.16863745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        496.     -0.26468330E+04      0.24928114E+03      0.15398746E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        497.     -0.26468330E+04      0.26461551E+03      0.13933745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        498.     -0.26468330E+04      0.27994986E+03      0.12468745E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        499.     -0.26468330E+04      0.29528421E+03      0.11003746E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        500.     -0.26468330E+04      0.31061859E+03      0.95387459E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        501.     -0.26468330E+04      0.32595294E+03      0.80737465E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        502.     -0.26468330E+04      0.34128729E+03      0.66087463E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        503.     -0.26468330E+04      0.35662164E+03      0.51437469E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        504.     -0.26468330E+04      0.37195599E+03      0.36787472E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        505.     -0.26468330E+04      0.38729037E+03      0.22137472E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        506.     -0.26468330E+04      0.40262473E+03      0.74874754E+01      0.43230194E+02      0.15334358E+01      0.14649998E+01
        507.     -0.26468330E+04      0.41795908E+03     -0.71625223E+01      0.43230194E+02      0.15334358E+01      0.14649998E+01
        508.     -0.26468330E+04      0.43329343E+03     -0.21812521E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        509.     -0.26468330E+04      0.44862781E+03     -0.36462517E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        510.     -0.26468330E+04      0.46396216E+03     -0.51112514E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        511.     -0.26468330E+04      0.47929651E+03     -0.65762512E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        512.     -0.26468330E+04      0.49463086E+03     -0.80412514E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        513.     -0.26468330E+04      0.50996524E+03     -0.95062508E+02      0.43230194E+02      0.15334358E+01      0.14649998E+01
        514.     -0.26468330E+04      0.52529956E+03     -0.10971251E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        515.     -0.26468330E+04      0.54063397E+03     -0.12436250E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        516.     -0.26468330E+04      0.55596832E+03     -0.13901250E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        517.     -0.26468330E+04      0.57130267E+03     -0.15366251E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        518.     -0.26468330E+04      0.58663702E+03     -0.16831250E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        519.     -0.26468330E+04      0.60197137E+03     -0.18296249E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        520.     -0.26468330E+04      0.61730573E+03     -0.19761249E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        521.     -0.26468330E+04      0.63264008E+03     -0.21226250E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        522.     -0.26468330E+04      0.64797443E+03     -0.22691249E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        523.     -0.26468330E+04      0.66330878E+03     -0.24156248E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        524.     -0.26468330E+04      0.67864319E+03     -0.25621249E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        525.     -0.26468330E+04      0.69397754E+03     -0.27086249E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        526.     -0.26468330E+04      0.70931189E+03     -0.28551248E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        527.     -0.26468330E+04      0.72464624E+03     -0.30016248E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        528.     -0.26468330E+04      0.73998059E+03     -0.31481247E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        529.     -0.26468330E+04      0.75531494E+03     -0.32946246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        530.     -0.26468330E+04      0.77064929E+03     -0.34411246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        531.     -0.26468330E+04      0.78598364E+03     -0.35876248E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        532.     -0.26468330E+04      0.80131799E+03     -0.37341248E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        533.     -0.26468330E+04      0.81665240E+03     -0.38806247E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        534.     -0.26468330E+04      0.83198676E+03     -0.40271246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        535.     -0.26468330E+04      0.84732111E+03     -0.41736246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        536.     -0.26468330E+04      0.86265546E+03     -0.43201245E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        537.     -0.26468330E+04      0.87798981E+03     -0.44666245E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        538.     -0.26468330E+04      0.89332416E+03     -0.46131244E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        539.     -0.26468330E+04      0.90865851E+03     -0.47596246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        540.     -0.26468330E+04      0.92399286E+03     -0.49061246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        541.     -0.26468330E+04      0.93932727E+03     -0.50526245E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        542.     -0.26468330E+04      0.95466162E+03     -0.51991241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        543.     -0.26468330E+04      0.96999597E+03     -0.53456244E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        544.     -0.26468330E+04      0.98533032E+03     -0.54921246E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        545.     -0.26468330E+04      0.10006647E+04     -0.56386243E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        546.     -0.26468330E+04      0.10159990E+04     -0.57851245E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        547.     -0.26468330E+04      0.10313334E+04     -0.59316241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        548.     -0.26468330E+04      0.10466677E+04     -0.60781244E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        549.     -0.26468330E+04      0.10620021E+04     -0.62246240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        550.     -0.26468330E+04      0.10773364E+04     -0.63711243E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        551.     -0.26468330E+04      0.10926708E+04     -0.65176245E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        552.     -0.26468330E+04      0.11080051E+04     -0.66641241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        553.     -0.26468330E+04      0.11233395E+04     -0.68106244E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        554.     -0.26468330E+04      0.11386740E+04     -0.69571240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        555.     -0.26468330E+04      0.11540083E+04     -0.71036243E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        556.     -0.26468330E+04      0.11693427E+04     -0.72501239E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        557.     -0.26468330E+04      0.11846770E+04     -0.73966241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        558.     -0.26468330E+04      0.12000114E+04     -0.75431244E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        559.     -0.26468330E+04      0.12153457E+04     -0.76896240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        560.     -0.26468330E+04      0.12306801E+04     -0.78361243E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        561.     -0.26468330E+04      0.12460144E+04     -0.79826239E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        562.     -0.26468330E+04      0.12613488E+04     -0.81291241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        563.     -0.26468330E+04      0.12766831E+04     -0.82756238E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        564.     -0.26468330E+04      0.12920175E+04     -0.84221240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        565.     -0.26468330E+04      0.13073518E+04     -0.85686237E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        566.     -0.26468330E+04      0.13226862E+04     -0.87151239E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        567.     -0.26468330E+04      0.13380205E+04     -0.88616241E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        568.     -0.26468330E+04      0.13533549E+04     -0.90081238E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        569.     -0.26468330E+04      0.13686892E+04     -0.91546240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        570.     -0.26468330E+04      0.13840236E+04     -0.93011237E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        571.     -0.26468330E+04      0.13993580E+04     -0.94476239E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        572.     -0.26468330E+04      0.14146924E+04     -0.95941235E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        573.     -0.26468330E+04      0.14300267E+04     -0.97406238E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        574.     -0.26468330E+04      0.14453611E+04     -0.98871240E+03      0.43230194E+02      0.15334358E+01      0.14649998E+01
        575.     -0.26468330E+04      0.14606954E+04     -0.10033624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        576.     -0.26468330E+04      0.14760298E+04     -0.10180124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        577.     -0.26468330E+04      0.14913641E+04     -0.10326624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        578.     -0.26468330E+04      0.15066985E+04     -0.10473124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        579.     -0.26468330E+04      0.15220328E+04     -0.10619624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        580.     -0.26468330E+04      0.15373672E+04     -0.10766123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        581.     -0.26468330E+04      0.15527015E+04     -0.10912623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        582.     -0.26468330E+04      0.15680359E+04     -0.11059124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        583.     -0.26468330E+04      0.15833702E+04     -0.11205624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        584.     -0.26468330E+04      0.15987046E+04     -0.11352124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        585.     -0.26468330E+04      0.16140389E+04     -0.11498623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        586.     -0.26468330E+04      0.16293733E+04     -0.11645123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        587.     -0.26468330E+04      0.16447076E+04     -0.11791624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        588.     -0.26468330E+04      0.16600421E+04     -0.11938124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        589.     -0.26468330E+04      0.16753765E+04     -0.12084623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        590.     -0.26468330E+04      0.16907108E+04     -0.12231123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        591.     -0.26468330E+04      0.17060452E+04     -0.12377623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        592.     -0.26468330E+04      0.17213795E+04     -0.12524124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        593.     -0.26468330E+04      0.17367139E+04     -0.12670624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        594.     -0.26468330E+04      0.17520482E+04     -0.12817123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        595.     -0.26468330E+04      0.17673826E+04     -0.12963623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        596.     -0.26468330E+04      0.17827169E+04     -0.13110123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        597.     -0.26468330E+04      0.17980513E+04     -0.13256624E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        598.     -0.26468330E+04      0.18133856E+04     -0.13403124E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        599.     -0.26468330E+04      0.18287200E+04     -0.13549623E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
        600.     -0.26468330E+04      0.18440543E+04     -0.13696123E+04      0.43230194E+02      0.15334358E+01      0.14649998E+01
NS ColMember_4.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        601.     -0.23531587E+04      0.10968219E+04     -0.75502533E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        602.     -0.23531587E+04      0.10828275E+04     -0.74038214E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        603.     -0.23531587E+04      0.10688331E+04     -0.72573895E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        604.     -0.23531587E+04      0.10548386E+04     -0.71109583E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        605.     -0.23531587E+04      0.10408442E+04     -0.69645264E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        606.     -0.23531587E+04      0.10268499E+04     -0.68180951E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        607.     -0.23531587E+04      0.10128555E+04     -0.66716632E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        608.     -0.23531587E+04      0.99886102E+03     -0.65252313E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        609.     -0.23531587E+04      0.98486664E+03     -0.63788000E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        610.     -0.23531587E+04      0.97087219E+03     -0.62323682E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        611.     -0.23531587E+04      0.95687781E+03     -0.60859363E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        612.     -0.23531587E+04      0.94288342E+03     -0.59395050E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        613.     -0.23531587E+04      0.92888898E+03     -0.57930731E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        614.     -0.23531587E+04      0.91489459E+03     -0.56466418E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        615.     -0.23531587E+04      0.90090015E+03     -0.55002100E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        616.     -0.23531587E+04      0.88690576E+03     -0.53537781E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        617.     -0.23531587E+04      0.87291132E+03     -0.52073468E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        618.     -0.23531587E+04      0.85891693E+03     -0.50609149E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        619.     -0.23531587E+04      0.84492255E+03     -0.49144833E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        620.     -0.23531587E+04      0.83092810E+03     -0.47680518E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        621.     -0.23531587E+04      0.81693372E+03     -0.46216199E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        622.     -0.23531587E+04      0.80293927E+03     -0.44751883E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        623.     -0.23531587E+04      0.78894489E+03     -0.43287567E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        624.     -0.23531587E+04      0.77495044E+03     -0.41823251E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        625.     -0.23531587E+04      0.76095605E+03     -0.40358932E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        626.     -0.23531587E+04      0.74696167E+03     -0.38894617E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        627.     -0.23531587E+04      0.73296722E+03     -0.37430301E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        628.     -0.23531587E+04      0.71897284E+03     -0.35965985E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        629.     -0.23531587E+04      0.70497839E+03     -0.34501666E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        630.     -0.23531587E+04      0.69098401E+03     -0.33037350E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        631.     -0.23531587E+04      0.67698956E+03     -0.31573035E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        632.     -0.23531587E+04      0.66299518E+03     -0.30108719E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        633.     -0.23531587E+04      0.64900079E+03     -0.28644400E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        634.     -0.23531587E+04      0.63500635E+03     -0.27180084E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        635.     -0.23531587E+04      0.62101196E+03     -0.25715768E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        636.     -0.23531587E+04      0.60701752E+03     -0.24251451E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        637.     -0.23531587E+04      0.59302313E+03     -0.22787135E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        638.     -0.23531587E+04      0.57902869E+03     -0.21322818E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        639.     -0.23531587E+04      0.56503430E+03     -0.19858502E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        640.     -0.23531587E+04      0.55103992E+03     -0.18394185E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        641.     -0.23531587E+04      0.53704547E+03     -0.16929869E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        642.     -0.23531587E+04      0.52305109E+03     -0.15465552E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        643.     -0.23531587E+04      0.50905667E+03     -0.14001236E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        644.     -0.23531587E+04      0.49506226E+03     -0.12536919E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        645.     -0.23531587E+04      0.48106784E+03     -0.11072602E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        646.     -0.23531587E+04      0.46707343E+03     -0.96082855E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        647.     -0.23531587E+04      0.45307901E+03     -0.81439690E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        648.     -0.23531587E+04      0.43908459E+03     -0.66796524E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        649.     -0.23531587E+04      0.42509021E+03     -0.52153358E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        650.     -0.23531587E+04      0.41109579E+03     -0.37510193E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        651.     -0.23531587E+04      0.39710138E+03     -0.22867029E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        652.     -0.23531587E+04      0.38310696E+03     -0.82238636E+01     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        653.     -0.23531587E+04      0.36911255E+03      0.64193025E+01     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        654.     -0.23531587E+04      0.35511813E+03      0.21062468E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        655.     -0.23531587E+04      0.34112372E+03      0.35705635E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        656.     -0.23531587E+04      0.32712933E+03      0.50348801E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        657.     -0.23531587E+04      0.31313492E+03      0.64991966E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        658.     -0.23531587E+04      0.29914050E+03      0.79635132E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        659.     -0.23531587E+04      0.28514609E+03      0.94278297E+02     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        660.     -0.23531587E+04      0.27115167E+03      0.10892146E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        661.     -0.23531587E+04      0.25715726E+03      0.12356463E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        662.     -0.23531587E+04      0.24316286E+03      0.13820779E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        663.     -0.23531587E+04      0.22916844E+03      0.15285095E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        664.     -0.23531587E+04      0.21517404E+03      0.16749413E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        665.     -0.23531587E+04      0.20117963E+03      0.18213728E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        666.     -0.23531587E+04      0.18718521E+03      0.19678046E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        667.     -0.23531587E+04      0.17319080E+03      0.21142361E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        668.     -0.23531587E+04      0.15919640E+03      0.22606679E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        669.     -0.23531587E+04      0.14520198E+03      0.24070995E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        670.     -0.23531587E+04      0.13120757E+03      0.25535312E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        671.     -0.23531587E+04      0.11721316E+03      0.26999628E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        672.     -0.23531587E+04      0.10321875E+03      0.28463943E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
        673.     -0.23531587E+04      0.89224335E+02      0.29928262E+03     -0.40360397E+02     -0.13994411E+01     -0.14643166E+01
