Optimization Data
 
Start time: 2026-05-18 22:22:06 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.1722920000000001, 0.3596885, 0.024773, 0.21179950000000003, 0.0249635] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [234.46, 71.94, 4.95, 42.36, 4.99]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 252.44, 234.46 ,71.94 ,4.95 ,42.36 ,4.99, NA, NA, NA, 50.490,50.441,50.441,50.441,51.134
1, 2, 253.09, 235.63 ,71.94 ,4.95 ,42.36 ,4.99, NA, NA, NA, 50.619,50.570,50.570,50.570,51.264
1, 3, 252.97, 234.46 ,72.30 ,4.95 ,42.36 ,4.99, NA, NA, NA, 50.597,50.547,50.547,50.547,51.245
1, 4, 252.90, 234.46 ,71.94 ,4.98 ,42.36 ,4.99, NA, NA, NA, 50.582,50.533,50.533,50.533,51.230
1, 5, 253.31, 234.46 ,71.94 ,4.95 ,42.57 ,4.99, NA, NA, NA, 50.663,50.614,50.614,50.614,51.308
1, 6, 253.10, 234.46 ,71.94 ,4.95 ,42.36 ,5.02, NA, NA, NA, 50.622,50.573,50.573,50.573,51.267
1, 7, 228.50, 224.46 ,68.95 ,4.83 ,40.61 ,4.79, NA, NA, NA, 45.702,45.656,45.656,45.656,46.303
2, 8, 229.09, 225.63 ,68.95 ,4.83 ,40.61 ,4.79, NA, NA, NA, 45.820,45.775,45.775,45.775,46.422
2, 9, 229.02, 224.46 ,69.31 ,4.83 ,40.61 ,4.79, NA, NA, NA, 45.806,45.760,45.760,45.760,46.411
2, 10, 228.94, 224.46 ,68.95 ,4.85 ,40.61 ,4.79, NA, NA, NA, 45.790,45.744,45.744,45.744,46.394
