Optimization Data
 
Start time: 2026-05-18 23:10:17 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [0.8321625, 0.264268, 0.015289500000000001, 0.2247225, 0.016816] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [166.43, 52.85, 3.06, 44.94, 3.36]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 132.68, 166.43 ,52.85 ,3.06 ,44.94 ,3.36, NA, NA, NA, 26.536,26.514,26.514,26.514,26.832
1, 2, 133.01, 167.26 ,52.85 ,3.06 ,44.94 ,3.36, NA, NA, NA, 26.602,26.579,26.579,26.579,26.898
1, 3, 132.92, 166.43 ,53.12 ,3.06 ,44.94 ,3.36, NA, NA, NA, 26.585,26.562,26.562,26.562,26.882
1, 4, 132.89, 166.43 ,52.85 ,3.07 ,44.94 ,3.36, NA, NA, NA, 26.579,26.556,26.556,26.556,26.876
1, 5, 133.15, 166.43 ,52.85 ,3.06 ,45.17 ,3.36, NA, NA, NA, 26.630,26.608,26.608,26.608,26.926
1, 6, 133.08, 166.43 ,52.85 ,3.06 ,44.94 ,3.38, NA, NA, NA, 26.616,26.594,26.594,26.594,26.912
1, 7, 123.02, 156.43 ,55.84 ,3.02 ,43.19 ,3.16, NA, NA, NA, 24.605,24.581,24.581,24.581,24.915
2, 8, 123.32, 157.26 ,55.84 ,3.02 ,43.19 ,3.16, NA, NA, NA, 24.664,24.640,24.640,24.640,24.973
2, 9, 123.26, 156.43 ,56.10 ,3.02 ,43.19 ,3.16, NA, NA, NA, 24.653,24.629,24.629,24.629,24.964
2, 10, 123.25, 156.43 ,55.84 ,3.03 ,43.19 ,3.16, NA, NA, NA, 24.651,24.627,24.627,24.627,24.962
2, 11, 123.44, 156.43 ,55.84 ,3.02 ,43.42 ,3.16, NA, NA, NA, 24.689,24.666,24.666,24.666,24.999
2, 12, 123.39, 156.43 ,55.84 ,3.02 ,43.19 ,3.18, NA, NA, NA, 24.679,24.655,24.655,24.655,24.988
2, 13, 120.62, 167.43 ,59.08 ,2.98 ,41.27 ,2.94, NA, NA, NA, 24.124,24.100,24.100,24.100,24.449
3, 14, 120.88, 168.26 ,59.08 ,2.98 ,41.27 ,2.94, NA, NA, NA, 24.177,24.153,24.153,24.153,24.502
3, 15, 120.85, 167.43 ,59.34 ,2.98 ,41.27 ,2.94, NA, NA, NA, 24.171,24.147,24.147,24.147,24.498
3, 16, 120.86, 167.43 ,59.08 ,2.99 ,41.27 ,2.94, NA, NA, NA, 24.173,24.148,24.148,24.148,24.499
3, 17, 121.03, 167.43 ,59.08 ,2.98 ,41.49 ,2.94, NA, NA, NA, 24.207,24.182,24.182,24.182,24.531
3, 18, 120.99, 167.43 ,59.08 ,2.98 ,41.27 ,2.96, NA, NA, NA, 24.199,24.174,24.174,24.174,24.523
3, 19, 114.19, 171.79 ,62.69 ,2.87 ,39.15 ,2.70, NA, NA, NA, 22.838,22.813,22.813,22.813,23.171
4, 20, 114.42, 172.62 ,62.69 ,2.87 ,39.15 ,2.70, NA, NA, NA, 22.885,22.859,22.859,22.859,23.218
4, 21, 114.41, 171.79 ,62.95 ,2.87 ,39.15 ,2.70, NA, NA, NA, 22.884,22.858,22.858,22.858,23.218
4, 22, 114.45, 171.79 ,62.69 ,2.88 ,39.15 ,2.70, NA, NA, NA, 22.890,22.865,22.865,22.865,23.225
4, 23, 114.57, 171.79 ,62.69 ,2.87 ,39.38 ,2.70, NA, NA, NA, 22.915,22.890,22.890,22.890,23.248
4, 24, 114.55, 171.79 ,62.69 ,2.87 ,39.15 ,2.72, NA, NA, NA, 22.910,22.885,22.885,22.885,23.243
4, 25, 105.04, 176.41 ,64.43 ,2.73 ,36.82 ,2.43, NA, NA, NA, 21.009,20.984,20.984,20.984,21.336
5, 26, 105.24, 177.25 ,64.43 ,2.73 ,36.82 ,2.43, NA, NA, NA, 21.048,21.023,21.023,21.023,21.376
5, 27, 105.26, 176.41 ,64.70 ,2.73 ,36.82 ,2.43, NA, NA, NA, 21.052,21.027,21.027,21.027,21.381
5, 28, 105.31, 176.41 ,64.43 ,2.75 ,36.82 ,2.43, NA, NA, NA, 21.063,21.038,21.038,21.038,21.392
5, 29, 105.39, 176.41 ,64.43 ,2.73 ,37.05 ,2.43, NA, NA, NA, 21.080,21.055,21.055,21.055,21.407
5, 30, 105.39, 176.41 ,64.43 ,2.73 ,36.82 ,2.45, NA, NA, NA, 21.078,21.053,21.053,21.053,21.406
5, 31, 94.78, 181.69 ,63.30 ,2.69 ,34.26 ,2.14, NA, NA, NA, 18.956,18.932,18.932,18.932,19.273
