Optimization Data
 
Start time: 2026-05-18 23:18:18 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.66381, 0.406783, 0.0144645, 0.2881805, 0.0104365] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [332.76, 81.36, 2.89, 57.64, 2.09]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 197.53, 332.76 ,81.36 ,2.89 ,57.64 ,2.09, NA, NA, NA, 39.508,39.474,39.474,39.474,39.949
1, 2, 198.13, 334.43 ,81.36 ,2.89 ,57.64 ,2.09, NA, NA, NA, 39.626,39.593,39.593,39.593,40.067
1, 3, 197.89, 332.76 ,81.76 ,2.89 ,57.64 ,2.09, NA, NA, NA, 39.579,39.545,39.545,39.545,40.022
1, 4, 197.86, 332.76 ,81.36 ,2.91 ,57.64 ,2.09, NA, NA, NA, 39.574,39.540,39.540,39.540,40.017
1, 5, 198.21, 332.76 ,81.36 ,2.89 ,57.92 ,2.09, NA, NA, NA, 39.642,39.609,39.609,39.609,40.083
1, 6, 198.16, 332.76 ,81.36 ,2.89 ,57.64 ,2.10, NA, NA, NA, 39.633,39.599,39.599,39.599,40.073
1, 7, 179.79, 322.76 ,78.37 ,2.77 ,55.89 ,2.00, NA, NA, NA, 35.959,35.928,35.928,35.928,36.366
2, 8, 180.34, 324.43 ,78.37 ,2.77 ,55.89 ,2.00, NA, NA, NA, 36.069,36.038,36.038,36.038,36.476
2, 9, 180.13, 322.76 ,78.78 ,2.77 ,55.89 ,2.00, NA, NA, NA, 36.027,35.996,35.996,35.996,36.436
2, 10, 180.11, 322.76 ,78.37 ,2.78 ,55.89 ,2.00, NA, NA, NA, 36.023,35.992,35.992,35.992,36.431
2, 11, 180.42, 322.76 ,78.37 ,2.77 ,56.17 ,2.00, NA, NA, NA, 36.085,36.054,36.054,36.054,36.491
2, 12, 180.38, 322.76 ,78.37 ,2.77 ,55.89 ,2.01, NA, NA, NA, 36.077,36.046,36.046,36.046,36.483
2, 13, 166.52, 311.76 ,75.09 ,2.63 ,53.96 ,2.00, NA, NA, NA, 33.305,33.277,33.277,33.277,33.675
3, 14, 167.05, 313.43 ,75.09 ,2.63 ,53.96 ,2.00, NA, NA, NA, 33.410,33.382,33.382,33.382,33.780
3, 15, 166.84, 311.76 ,75.49 ,2.63 ,53.96 ,2.00, NA, NA, NA, 33.369,33.341,33.341,33.341,33.741
3, 16, 166.82, 311.76 ,75.09 ,2.64 ,53.96 ,2.00, NA, NA, NA, 33.365,33.337,33.337,33.337,33.738
3, 17, 167.13, 311.76 ,75.09 ,2.63 ,54.25 ,2.00, NA, NA, NA, 33.426,33.398,33.398,33.398,33.796
