Optimization Data
 
Start time: 2026-05-18 19:25:32 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [0.872186, 0.428761, 0.023325000000000002, 0.2338095, 0.0111625] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [174.44, 85.75, 4.67, 46.76, 2.23]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 177.61, 174.44 ,85.75 ,4.67 ,46.76 ,2.23, NA, NA, NA, 35.524,35.468,35.468,35.468,36.259
1, 2, 177.86, 175.31 ,85.75 ,4.67 ,46.76 ,2.23, NA, NA, NA, 35.574,35.518,35.518,35.518,36.308
1, 3, 178.21, 174.44 ,86.18 ,4.67 ,46.76 ,2.23, NA, NA, NA, 35.644,35.588,35.588,35.588,36.383
1, 4, 178.15, 174.44 ,85.75 ,4.69 ,46.76 ,2.23, NA, NA, NA, 35.631,35.575,35.575,35.575,36.369
1, 5, 177.95, 174.44 ,85.75 ,4.67 ,47.00 ,2.23, NA, NA, NA, 35.591,35.536,35.536,35.536,36.326
1, 6, 177.92, 174.44 ,85.75 ,4.67 ,46.76 ,2.24, NA, NA, NA, 35.585,35.529,35.529,35.529,36.320
1, 7, 160.43, 164.44 ,82.77 ,4.54 ,45.01 ,2.03, NA, NA, NA, 32.087,32.035,32.035,32.035,32.777
2, 8, 160.64, 165.31 ,82.77 ,4.54 ,45.01 ,2.03, NA, NA, NA, 32.130,32.078,32.078,32.078,32.820
2, 9, 161.01, 164.44 ,83.20 ,4.54 ,45.01 ,2.03, NA, NA, NA, 32.204,32.151,32.151,32.151,32.898
2, 10, 160.94, 164.44 ,82.77 ,4.56 ,45.01 ,2.03, NA, NA, NA, 32.190,32.138,32.138,32.138,32.884
2, 11, 160.72, 164.44 ,82.77 ,4.54 ,45.25 ,2.03, NA, NA, NA, 32.146,32.093,32.093,32.093,32.836
2, 12, 160.71, 164.44 ,82.77 ,4.54 ,45.01 ,2.04, NA, NA, NA, 32.144,32.091,32.091,32.091,32.833
2, 13, 147.32, 153.44 ,79.48 ,4.40 ,43.09 ,2.00, NA, NA, NA, 29.465,29.416,29.416,29.416,30.107
3, 14, 147.52, 154.31 ,79.48 ,4.40 ,43.09 ,2.00, NA, NA, NA, 29.505,29.456,29.456,29.456,30.147
3, 15, 147.88, 153.44 ,79.91 ,4.40 ,43.09 ,2.00, NA, NA, NA, 29.578,29.529,29.529,29.529,30.224
3, 16, 147.81, 153.44 ,79.48 ,4.43 ,43.09 ,2.00, NA, NA, NA, 29.564,29.515,29.515,29.515,30.209
3, 17, 147.59, 153.44 ,79.48 ,4.40 ,43.32 ,2.00, NA, NA, NA, 29.520,29.471,29.471,29.471,30.162
3, 18, 147.57, 153.44 ,79.48 ,4.40 ,43.09 ,2.01, NA, NA, NA, 29.516,29.467,29.467,29.467,30.158
3, 19, 136.27, 150.00 ,75.87 ,4.25 ,40.97 ,2.00, NA, NA, NA, 27.255,27.210,27.210,27.210,27.847
4, 20, 136.46, 150.87 ,75.87 ,4.25 ,40.97 ,2.00, NA, NA, NA, 27.293,27.248,27.248,27.248,27.884
4, 21, 136.81, 150.00 ,76.30 ,4.25 ,40.97 ,2.00, NA, NA, NA, 27.365,27.319,27.319,27.319,27.960
4, 22, 136.74, 150.00 ,75.87 ,4.27 ,40.97 ,2.00, NA, NA, NA, 27.349,27.304,27.304,27.304,27.944
4, 23, 136.54, 150.00 ,75.87 ,4.25 ,41.20 ,2.00, NA, NA, NA, 27.309,27.264,27.264,27.264,27.900
4, 24, 136.51, 150.00 ,75.87 ,4.25 ,40.97 ,2.01, NA, NA, NA, 27.303,27.258,27.258,27.258,27.894
4, 25, 125.34, 150.00 ,71.90 ,4.08 ,38.64 ,2.00, NA, NA, NA, 25.070,25.029,25.029,25.029,25.608
5, 26, 125.52, 150.87 ,71.90 ,4.08 ,38.64 ,2.00, NA, NA, NA, 25.105,25.064,25.064,25.064,25.643
5, 27, 125.87, 150.00 ,72.33 ,4.08 ,38.64 ,2.00, NA, NA, NA, 25.175,25.134,25.134,25.134,25.716
5, 28, 125.79, 150.00 ,71.90 ,4.11 ,38.64 ,2.00, NA, NA, NA, 25.159,25.118,25.118,25.118,25.700
5, 29, 125.61, 150.00 ,71.90 ,4.08 ,38.87 ,2.00, NA, NA, NA, 25.124,25.083,25.083,25.083,25.662
5, 30, 125.56, 150.00 ,71.90 ,4.08 ,38.64 ,2.01, NA, NA, NA, 25.114,25.073,25.073,25.073,25.652
5, 31, 113.76, 150.00 ,67.53 ,3.90 ,36.08 ,2.00, NA, NA, NA, 22.754,22.717,22.717,22.717,23.236
6, 32, 113.93, 150.87 ,67.53 ,3.90 ,36.08 ,2.00, NA, NA, NA, 22.787,22.750,22.750,22.750,23.269
6, 33, 114.26, 150.00 ,67.96 ,3.90 ,36.08 ,2.00, NA, NA, NA, 22.854,22.817,22.817,22.817,23.340
6, 34, 114.18, 150.00 ,67.53 ,3.93 ,36.08 ,2.00, NA, NA, NA, 22.837,22.800,22.800,22.800,23.322
6, 35, 114.03, 150.00 ,67.53 ,3.90 ,36.31 ,2.00, NA, NA, NA, 22.808,22.771,22.771,22.771,23.290
6, 36, 113.97, 150.00 ,67.53 ,3.90 ,36.08 ,2.01, NA, NA, NA, 22.795,22.758,22.758,22.758,23.277
6, 37, 101.56, 150.00 ,62.72 ,3.70 ,33.26 ,2.00, NA, NA, NA, 20.312,20.280,20.280,20.280,20.737
7, 38, 101.71, 150.87 ,62.72 ,3.70 ,33.26 ,2.00, NA, NA, NA, 20.343,20.310,20.310,20.310,20.767
7, 39, 102.03, 150.00 ,63.15 ,3.70 ,33.26 ,2.00, NA, NA, NA, 20.408,20.375,20.375,20.375,20.835
7, 40, 101.94, 150.00 ,62.72 ,3.72 ,33.26 ,2.00, NA, NA, NA, 20.390,20.357,20.357,20.357,20.817
7, 41, 101.83, 150.00 ,62.72 ,3.70 ,33.49 ,2.00, NA, NA, NA, 20.366,20.334,20.334,20.334,20.790
7, 42, 101.74, 150.00 ,62.72 ,3.70 ,33.26 ,2.01, NA, NA, NA, 20.350,20.318,20.318,20.318,20.774
7, 43, 94.19, 150.00 ,62.62 ,3.48 ,30.16 ,2.00, NA, NA, NA, 18.839,18.809,18.809,18.809,19.239
8, 44, 94.33, 150.87 ,62.62 ,3.48 ,30.16 ,2.00, NA, NA, NA, 18.867,18.836,18.836,18.836,19.266
8, 45, 94.64, 150.00 ,63.05 ,3.48 ,30.16 ,2.00, NA, NA, NA, 18.929,18.898,18.898,18.898,19.331
8, 46, 94.58, 150.00 ,62.62 ,3.50 ,30.16 ,2.00, NA, NA, NA, 18.917,18.887,18.887,18.887,19.319
8, 47, 94.46, 150.00 ,62.62 ,3.48 ,30.39 ,2.00, NA, NA, NA, 18.893,18.863,18.863,18.863,19.293
8, 48, 94.36, 150.00 ,62.62 ,3.48 ,30.16 ,2.01, NA, NA, NA, 18.873,18.842,18.842,18.842,19.273
8, 49, 90.04, 150.00 ,66.60 ,3.24 ,26.75 ,2.00, NA, NA, NA, 18.009,17.978,17.978,17.978,18.407
9, 50, 90.16, 150.87 ,66.60 ,3.24 ,26.75 ,2.00, NA, NA, NA, 18.033,18.002,18.002,18.002,18.431
9, 51, 90.45, 150.00 ,67.03 ,3.24 ,26.75 ,2.00, NA, NA, NA, 18.092,18.061,18.061,18.061,18.493
9, 52, 90.46, 150.00 ,66.60 ,3.26 ,26.75 ,2.00, NA, NA, NA, 18.093,18.062,18.062,18.062,18.494
9, 53, 90.31, 150.00 ,66.60 ,3.24 ,26.98 ,2.00, NA, NA, NA, 18.063,18.032,18.032,18.032,18.461
9, 54, 90.18, 150.00 ,66.60 ,3.24 ,26.75 ,2.01, NA, NA, NA, 18.038,18.008,18.008,18.008,18.436
9, 55, 87.97, 150.00 ,69.51 ,3.08 ,25.00 ,2.00, NA, NA, NA, 17.594,17.564,17.564,17.564,17.992
10, 56, 88.08, 150.87 ,69.51 ,3.08 ,25.00 ,2.00, NA, NA, NA, 17.617,17.586,17.586,17.586,18.015
10, 57, 88.36, 150.00 ,69.94 ,3.08 ,25.00 ,2.00, NA, NA, NA, 17.674,17.643,17.643,17.643,18.074
10, 58, 88.41, 150.00 ,69.51 ,3.11 ,25.00 ,2.00, NA, NA, NA, 17.683,17.653,17.653,17.653,18.084
10, 59, 88.24, 150.00 ,69.51 ,3.08 ,25.23 ,2.00, NA, NA, NA, 17.648,17.618,17.618,17.618,18.046
10, 60, 88.10, 150.00 ,69.51 ,3.08 ,25.00 ,2.01, NA, NA, NA, 17.621,17.591,17.591,17.591,18.019
10, 61, 87.95, 150.00 ,70.93 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.591,17.560,17.560,17.560,17.988
11, 62, 88.06, 150.88 ,70.93 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.613,17.583,17.583,17.583,18.011
11, 63, 88.34, 150.00 ,71.36 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.668,17.638,17.638,17.638,18.069
11, 64, 88.40, 150.00 ,70.93 ,3.04 ,25.00 ,2.00, NA, NA, NA, 17.682,17.651,17.651,17.651,18.082
11, 65, 88.22, 150.00 ,70.93 ,3.02 ,25.23 ,2.00, NA, NA, NA, 17.645,17.614,17.614,17.614,18.042
11, 66, 88.08, 150.00 ,70.93 ,3.02 ,25.00 ,2.01, NA, NA, NA, 17.618,17.587,17.587,17.587,18.015
11, 67, 87.98, 150.00 ,70.91 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.597,17.567,17.567,17.567,17.995
12, 68, 88.09, 150.88 ,70.91 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.619,17.589,17.589,17.589,18.017
12, 69, 88.37, 150.00 ,71.34 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.675,17.644,17.644,17.644,18.075
12, 70, 88.43, 150.00 ,70.91 ,3.04 ,25.00 ,2.00, NA, NA, NA, 17.688,17.657,17.657,17.657,18.089
12, 71, 88.25, 150.00 ,70.91 ,3.02 ,25.23 ,2.00, NA, NA, NA, 17.651,17.620,17.620,17.620,18.049
12, 72, 88.11, 150.00 ,70.91 ,3.02 ,25.00 ,2.01, NA, NA, NA, 17.624,17.594,17.594,17.594,18.022
12, 73, 87.98, 150.00 ,70.91 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.597,17.566,17.566,17.566,17.995
13, 74, 88.09, 150.88 ,70.91 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.619,17.589,17.589,17.589,18.017
13, 75, 88.37, 150.00 ,71.34 ,3.02 ,25.00 ,2.00, NA, NA, NA, 17.674,17.644,17.644,17.644,18.075
13, 76, 88.43, 150.00 ,70.91 ,3.04 ,25.00 ,2.00, NA, NA, NA, 17.687,17.657,17.657,17.657,18.088
