Optimization Data
 
Start time: 2026-05-18 21:04:33 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [0.767589, 0.46206800000000003, 0.021061, 0.20638600000000001, 0.015557000000000001] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [153.52, 92.41, 4.21, 41.28, 3.11]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 181.06, 153.52 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, NA, 36.213,36.158,36.158,36.158,36.935
1, 2, 181.31, 154.29 ,92.41 ,4.21 ,41.28 ,3.11, NA, NA, NA, 36.264,36.209,36.209,36.209,36.985
1, 3, 181.64, 153.52 ,92.88 ,4.21 ,41.28 ,3.11, NA, NA, NA, 36.330,36.275,36.275,36.275,37.055
1, 4, 181.59, 153.52 ,92.41 ,4.23 ,41.28 ,3.11, NA, NA, NA, 36.319,36.264,36.264,36.264,37.044
1, 5, 181.43, 153.52 ,92.41 ,4.21 ,41.48 ,3.11, NA, NA, NA, 36.288,36.233,36.233,36.233,37.010
1, 6, 181.37, 153.52 ,92.41 ,4.21 ,41.28 ,3.13, NA, NA, NA, 36.277,36.222,36.222,36.222,36.998
1, 7, 166.08, 150.00 ,89.43 ,4.09 ,39.53 ,2.91, NA, NA, NA, 33.218,33.166,33.166,33.166,33.896
2, 8, 166.31, 150.77 ,89.43 ,4.09 ,39.53 ,2.91, NA, NA, NA, 33.263,33.212,33.212,33.212,33.941
2, 9, 166.65, 150.00 ,89.89 ,4.09 ,39.53 ,2.91, NA, NA, NA, 33.331,33.280,33.280,33.280,34.013
2, 10, 166.59, 150.00 ,89.43 ,4.11 ,39.53 ,2.91, NA, NA, NA, 33.321,33.269,33.269,33.269,34.002
2, 11, 166.43, 150.00 ,89.43 ,4.09 ,39.73 ,2.91, NA, NA, NA, 33.287,33.236,33.236,33.236,33.965
2, 12, 166.38, 150.00 ,89.43 ,4.09 ,39.53 ,2.93, NA, NA, NA, 33.278,33.227,33.227,33.227,33.956
2, 13, 151.55, 150.00 ,86.15 ,3.95 ,37.60 ,2.69, NA, NA, NA, 30.311,30.263,30.263,30.263,30.942
3, 14, 151.75, 150.77 ,86.15 ,3.95 ,37.60 ,2.69, NA, NA, NA, 30.351,30.303,30.303,30.303,30.982
3, 15, 152.10, 150.00 ,86.61 ,3.95 ,37.60 ,2.69, NA, NA, NA, 30.421,30.373,30.373,30.373,31.055
3, 16, 152.04, 150.00 ,86.15 ,3.97 ,37.60 ,2.69, NA, NA, NA, 30.410,30.362,30.362,30.362,31.044
3, 17, 151.87, 150.00 ,86.15 ,3.95 ,37.81 ,2.69, NA, NA, NA, 30.375,30.327,30.327,30.327,31.006
3, 18, 151.84, 150.00 ,86.15 ,3.95 ,37.60 ,2.71, NA, NA, NA, 30.369,30.321,30.321,30.321,31.000
3, 19, 136.36, 150.00 ,82.53 ,3.80 ,35.48 ,2.45, NA, NA, NA, 27.274,27.229,27.229,27.229,27.855
4, 20, 136.53, 150.77 ,82.53 ,3.80 ,35.48 ,2.45, NA, NA, NA, 27.308,27.264,27.264,27.264,27.889
4, 21, 136.89, 150.00 ,83.00 ,3.80 ,35.48 ,2.45, NA, NA, NA, 27.379,27.334,27.334,27.334,27.963
4, 22, 136.83, 150.00 ,82.53 ,3.82 ,35.48 ,2.45, NA, NA, NA, 27.368,27.324,27.324,27.324,27.952
4, 23, 136.65, 150.00 ,82.53 ,3.80 ,35.69 ,2.45, NA, NA, NA, 27.332,27.288,27.288,27.288,27.913
4, 24, 136.63, 150.00 ,82.53 ,3.80 ,35.48 ,2.46, NA, NA, NA, 27.328,27.284,27.284,27.284,27.909
4, 25, 120.62, 150.00 ,78.56 ,3.63 ,33.16 ,2.18, NA, NA, NA, 24.125,24.085,24.085,24.085,24.654
5, 26, 120.76, 150.77 ,78.56 ,3.63 ,33.16 ,2.18, NA, NA, NA, 24.154,24.114,24.114,24.114,24.683
5, 27, 121.12, 150.00 ,79.02 ,3.63 ,33.16 ,2.18, NA, NA, NA, 24.226,24.186,24.186,24.186,24.758
5, 28, 121.07, 150.00 ,78.56 ,3.65 ,33.16 ,2.18, NA, NA, NA, 24.216,24.175,24.175,24.175,24.747
5, 29, 120.88, 150.00 ,78.56 ,3.63 ,33.36 ,2.18, NA, NA, NA, 24.177,24.137,24.137,24.137,24.706
5, 30, 120.88, 150.00 ,78.56 ,3.63 ,33.16 ,2.20, NA, NA, NA, 24.177,24.137,24.137,24.137,24.706
5, 31, 106.16, 150.00 ,74.19 ,3.45 ,30.59 ,2.00, NA, NA, NA, 21.234,21.198,21.198,21.198,21.708
6, 32, 106.28, 150.77 ,74.19 ,3.45 ,30.59 ,2.00, NA, NA, NA, 21.258,21.222,21.222,21.222,21.732
6, 33, 106.64, 150.00 ,74.65 ,3.45 ,30.59 ,2.00, NA, NA, NA, 21.329,21.293,21.293,21.293,21.806
6, 34, 106.59, 150.00 ,74.19 ,3.47 ,30.59 ,2.00, NA, NA, NA, 21.319,21.282,21.282,21.282,21.795
6, 35, 106.40, 150.00 ,74.19 ,3.45 ,30.80 ,2.00, NA, NA, NA, 21.281,21.245,21.245,21.245,21.755
6, 36, 106.40, 150.00 ,74.19 ,3.45 ,30.59 ,2.02, NA, NA, NA, 21.281,21.245,21.245,21.245,21.755
6, 37, 94.15, 150.00 ,69.38 ,3.25 ,27.77 ,2.00, NA, NA, NA, 18.831,18.800,18.800,18.800,19.249
7, 38, 94.26, 150.77 ,69.38 ,3.25 ,27.77 ,2.00, NA, NA, NA, 18.853,18.822,18.822,18.822,19.271
