Optimization Data
 
Start time: 2026-05-18 20:19:38 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.7232310000000002, 0.4906205, 0.0185755, 0.1937305, 0.0195135] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [344.65, 98.12, 3.72, 38.75, 3.90]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 262.00, 344.65 ,98.12 ,3.72 ,38.75 ,3.90, NA, NA, NA, 52.401,52.349,52.349,52.349,53.082
1, 2, 262.72, 346.37 ,98.12 ,3.72 ,38.75 ,3.90, NA, NA, NA, 52.545,52.493,52.493,52.493,53.226
1, 3, 262.54, 344.65 ,98.61 ,3.72 ,38.75 ,3.90, NA, NA, NA, 52.510,52.458,52.458,52.458,53.195
1, 4, 262.50, 344.65 ,98.12 ,3.73 ,38.75 ,3.90, NA, NA, NA, 52.502,52.450,52.450,52.450,53.187
1, 5, 262.87, 344.65 ,98.12 ,3.72 ,38.94 ,3.90, NA, NA, NA, 52.575,52.523,52.523,52.523,53.257
1, 6, 262.69, 344.65 ,98.12 ,3.72 ,38.75 ,3.92, NA, NA, NA, 52.540,52.488,52.488,52.488,53.221
1, 7, 236.94, 334.65 ,95.14 ,3.59 ,37.00 ,3.70, NA, NA, NA, 47.390,47.342,47.342,47.342,48.029
2, 8, 237.59, 336.37 ,95.14 ,3.59 ,37.00 ,3.70, NA, NA, NA, 47.520,47.472,47.472,47.472,48.159
2, 9, 237.47, 334.65 ,95.63 ,3.59 ,37.00 ,3.70, NA, NA, NA, 47.496,47.447,47.447,47.447,48.138
2, 10, 237.43, 334.65 ,95.14 ,3.61 ,37.00 ,3.70, NA, NA, NA, 47.488,47.439,47.439,47.439,48.130
2, 11, 237.75, 334.65 ,95.14 ,3.59 ,37.19 ,3.70, NA, NA, NA, 47.551,47.502,47.502,47.502,48.190
2, 12, 237.59, 334.65 ,95.14 ,3.59 ,37.00 ,3.72, NA, NA, NA, 47.520,47.471,47.471,47.471,48.158
2, 13, 212.18, 326.20 ,91.86 ,3.45 ,35.07 ,3.48, NA, NA, NA, 42.438,42.392,42.392,42.392,43.030
3, 14, 212.76, 327.92 ,91.86 ,3.45 ,35.07 ,3.48, NA, NA, NA, 42.554,42.508,42.508,42.508,43.146
3, 15, 212.69, 326.20 ,92.35 ,3.45 ,35.07 ,3.48, NA, NA, NA, 42.539,42.494,42.494,42.494,43.135
3, 16, 212.65, 326.20 ,91.86 ,3.47 ,35.07 ,3.48, NA, NA, NA, 42.532,42.487,42.487,42.487,43.128
3, 17, 212.92, 326.20 ,91.86 ,3.45 ,35.26 ,3.48, NA, NA, NA, 42.585,42.540,42.540,42.540,43.178
3, 18, 212.78, 326.20 ,91.86 ,3.45 ,35.07 ,3.50, NA, NA, NA, 42.558,42.513,42.513,42.513,43.151
3, 19, 186.96, 316.91 ,88.24 ,3.30 ,32.95 ,3.24, NA, NA, NA, 37.394,37.353,37.353,37.353,37.939
4, 20, 187.47, 318.64 ,88.24 ,3.30 ,32.95 ,3.24, NA, NA, NA, 37.496,37.454,37.454,37.454,38.040
4, 21, 187.45, 316.91 ,88.73 ,3.30 ,32.95 ,3.24, NA, NA, NA, 37.492,37.450,37.450,37.450,38.039
4, 22, 187.42, 316.91 ,88.24 ,3.32 ,32.95 ,3.24, NA, NA, NA, 37.485,37.444,37.444,37.444,38.033
4, 23, 187.63, 316.91 ,88.24 ,3.30 ,33.15 ,3.24, NA, NA, NA, 37.528,37.487,37.487,37.487,38.073
