Optimization Data
 
Start time: 2026-05-18 22:31:19 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.51049, 0.526391, 0.0142645, 0.218938, 0.0280735] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [302.10, 105.28, 2.85, 43.79, 5.61]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 306.85, 302.10 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, NA, 61.371,61.328,61.328,61.328,61.939
1, 2, 307.83, 303.61 ,105.28 ,2.85 ,43.79 ,5.61, NA, NA, NA, 61.568,61.525,61.525,61.525,62.136
1, 3, 307.30, 302.10 ,105.80 ,2.85 ,43.79 ,5.61, NA, NA, NA, 61.462,61.418,61.418,61.418,62.032
1, 4, 307.28, 302.10 ,105.28 ,2.87 ,43.79 ,5.61, NA, NA, NA, 61.457,61.413,61.413,61.413,62.027
1, 5, 308.11, 302.10 ,105.28 ,2.85 ,44.01 ,5.61, NA, NA, NA, 61.623,61.580,61.580,61.580,62.190
1, 6, 307.78, 302.10 ,105.28 ,2.85 ,43.79 ,5.64, NA, NA, NA, 61.558,61.515,61.515,61.515,62.126
1, 7, 278.26, 292.10 ,102.29 ,2.73 ,42.04 ,5.41, NA, NA, NA, 55.653,55.613,55.613,55.613,56.180
2, 8, 279.17, 293.61 ,102.29 ,2.73 ,42.04 ,5.41, NA, NA, NA, 55.834,55.794,55.794,55.794,56.362
2, 9, 278.69, 292.10 ,102.82 ,2.73 ,42.04 ,5.41, NA, NA, NA, 55.739,55.699,55.699,55.699,56.269
2, 10, 278.67, 292.10 ,102.29 ,2.74 ,42.04 ,5.41, NA, NA, NA, 55.736,55.695,55.695,55.695,56.266
2, 11, 279.43, 292.10 ,102.29 ,2.73 ,42.26 ,5.41, NA, NA, NA, 55.888,55.848,55.848,55.848,56.416
2, 12, 279.13, 292.10 ,102.29 ,2.73 ,42.04 ,5.44, NA, NA, NA, 55.826,55.786,55.786,55.786,56.354
2, 13, 249.00, 281.10 ,99.15 ,2.59 ,40.11 ,5.19, NA, NA, NA, 49.800,49.763,49.763,49.763,50.286
3, 14, 249.82, 282.61 ,99.15 ,2.59 ,40.11 ,5.19, NA, NA, NA, 49.966,49.929,49.929,49.929,50.452
3, 15, 249.41, 281.10 ,99.68 ,2.59 ,40.11 ,5.19, NA, NA, NA, 49.882,49.845,49.845,49.845,50.371
3, 16, 249.40, 281.10 ,99.15 ,2.60 ,40.11 ,5.19, NA, NA, NA, 49.881,49.844,49.844,49.844,50.369
3, 17, 250.09, 281.10 ,99.15 ,2.59 ,40.33 ,5.19, NA, NA, NA, 50.019,49.982,49.982,49.982,50.504
3, 18, 249.80, 281.10 ,99.15 ,2.59 ,40.11 ,5.22, NA, NA, NA, 49.960,49.923,49.923,49.923,50.446
3, 19, 220.88, 269.00 ,95.70 ,2.50 ,38.00 ,4.95, NA, NA, NA, 44.176,44.142,44.142,44.142,44.629
4, 20, 221.62, 270.51 ,95.70 ,2.50 ,38.00 ,4.95, NA, NA, NA, 44.325,44.291,44.291,44.291,44.778
4, 21, 221.27, 269.00 ,96.23 ,2.50 ,38.00 ,4.95, NA, NA, NA, 44.255,44.221,44.221,44.221,44.710
4, 22, 221.26, 269.00 ,95.70 ,2.51 ,38.00 ,4.95, NA, NA, NA, 44.254,44.219,44.219,44.219,44.709
4, 23, 221.88, 269.00 ,95.70 ,2.50 ,38.21 ,4.95, NA, NA, NA, 44.376,44.342,44.342,44.342,44.829
4, 24, 221.60, 269.00 ,95.70 ,2.50 ,38.00 ,4.98, NA, NA, NA, 44.322,44.287,44.287,44.287,44.774
4, 25, 195.20, 255.69 ,91.90 ,2.50 ,35.67 ,4.69, NA, NA, NA, 39.041,39.008,39.008,39.008,39.475
5, 26, 195.85, 257.20 ,91.90 ,2.50 ,35.67 ,4.69, NA, NA, NA, 39.172,39.139,39.139,39.139,39.606
5, 27, 195.59, 255.69 ,92.43 ,2.50 ,35.67 ,4.69, NA, NA, NA, 39.120,39.086,39.086,39.086,39.556
5, 28, 195.57, 255.69 ,91.90 ,2.51 ,35.67 ,4.69, NA, NA, NA, 39.115,39.082,39.082,39.082,39.552
5, 29, 196.10, 255.69 ,91.90 ,2.50 ,35.88 ,4.69, NA, NA, NA, 39.222,39.189,39.189,39.189,39.656
5, 30, 195.85, 255.69 ,91.90 ,2.50 ,35.67 ,4.71, NA, NA, NA, 39.171,39.138,39.138,39.138,39.605
5, 31, 169.75, 241.05 ,87.73 ,2.50 ,33.10 ,4.39, NA, NA, NA, 33.951,33.920,33.920,33.920,34.365
6, 32, 170.32, 242.56 ,87.73 ,2.50 ,33.10 ,4.39, NA, NA, NA, 34.065,34.033,34.033,34.033,34.479
6, 33, 170.15, 241.05 ,88.25 ,2.50 ,33.10 ,4.39, NA, NA, NA, 34.030,33.999,33.999,33.999,34.447
6, 34, 170.11, 241.05 ,87.73 ,2.51 ,33.10 ,4.39, NA, NA, NA, 34.022,33.990,33.990,33.990,34.438
6, 35, 170.56, 241.05 ,87.73 ,2.50 ,33.32 ,4.39, NA, NA, NA, 34.113,34.081,34.081,34.081,34.527
6, 36, 170.32, 241.05 ,87.73 ,2.50 ,33.10 ,4.42, NA, NA, NA, 34.066,34.034,34.034,34.034,34.480
6, 37, 144.93, 224.94 ,83.13 ,2.50 ,30.29 ,4.07, NA, NA, NA, 28.988,28.958,28.958,28.958,29.379
7, 38, 145.41, 226.45 ,83.13 ,2.50 ,30.29 ,4.07, NA, NA, NA, 29.083,29.053,29.053,29.053,29.474
7, 39, 145.33, 224.94 ,83.66 ,2.50 ,30.29 ,4.07, NA, NA, NA, 29.067,29.037,29.037,29.037,29.461
7, 40, 145.27, 224.94 ,83.13 ,2.51 ,30.29 ,4.07, NA, NA, NA, 29.054,29.024,29.024,29.024,29.448
7, 41, 145.64, 224.94 ,83.13 ,2.50 ,30.50 ,4.07, NA, NA, NA, 29.129,29.099,29.099,29.099,29.520
7, 42, 145.42, 224.94 ,83.13 ,2.50 ,30.29 ,4.10, NA, NA, NA, 29.086,29.056,29.056,29.056,29.477
7, 43, 121.18, 207.23 ,78.08 ,2.50 ,27.19 ,3.72, NA, NA, NA, 24.238,24.210,24.210,24.210,24.605
8, 44, 121.57, 208.74 ,78.08 ,2.50 ,27.19 ,3.72, NA, NA, NA, 24.315,24.287,24.287,24.287,24.682
8, 45, 121.58, 207.23 ,78.60 ,2.50 ,27.19 ,3.72, NA, NA, NA, 24.317,24.289,24.289,24.289,24.687
8, 46, 121.50, 207.23 ,78.08 ,2.51 ,27.19 ,3.72, NA, NA, NA, 24.300,24.272,24.272,24.272,24.670
8, 47, 121.79, 207.23 ,78.08 ,2.50 ,27.40 ,3.72, NA, NA, NA, 24.358,24.330,24.330,24.330,24.725
8, 48, 121.59, 207.23 ,78.08 ,2.50 ,27.19 ,3.75, NA, NA, NA, 24.320,24.292,24.292,24.292,24.687
8, 49, 101.79, 187.74 ,72.52 ,2.50 ,25.00 ,3.33, NA, NA, NA, 20.358,20.332,20.332,20.332,20.698
9, 50, 102.10, 189.25 ,72.52 ,2.50 ,25.00 ,3.33, NA, NA, NA, 20.421,20.395,20.395,20.395,20.761
9, 51, 102.18, 187.74 ,73.04 ,2.50 ,25.00 ,3.33, NA, NA, NA, 20.437,20.411,20.411,20.411,20.780
9, 52, 102.07, 187.74 ,72.52 ,2.52 ,25.00 ,3.33, NA, NA, NA, 20.416,20.390,20.390,20.390,20.758
