Optimization Data
 
Start time: 2026-05-18 22:03:10 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.5617875, 0.424448, 0.02182, 0.27961800000000003, 0.0261395] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [312.36, 84.89, 4.36, 55.92, 5.23]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 384.74, 312.36 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, NA, 76.950,76.898,76.898,76.898,77.633
1, 2, 386.00, 313.92 ,84.89 ,4.36 ,55.92 ,5.23, NA, NA, NA, 77.203,77.151,77.151,77.151,77.885
1, 3, 385.30, 312.36 ,85.31 ,4.36 ,55.92 ,5.23, NA, NA, NA, 77.061,77.009,77.009,77.009,77.748
1, 4, 385.24, 312.36 ,84.89 ,4.39 ,55.92 ,5.23, NA, NA, NA, 77.050,76.998,76.998,76.998,77.736
1, 5, 386.28, 312.36 ,84.89 ,4.36 ,56.20 ,5.23, NA, NA, NA, 77.258,77.206,77.206,77.206,77.941
1, 6, 385.99, 312.36 ,84.89 ,4.36 ,55.92 ,5.25, NA, NA, NA, 77.200,77.148,77.148,77.148,77.883
1, 7, 351.66, 302.36 ,81.90 ,4.24 ,54.17 ,5.03, NA, NA, NA, 70.334,70.285,70.285,70.285,70.974
2, 8, 352.84, 303.92 ,81.90 ,4.24 ,54.17 ,5.03, NA, NA, NA, 70.569,70.520,70.520,70.520,71.208
2, 9, 352.20, 302.36 ,82.33 ,4.24 ,54.17 ,5.03, NA, NA, NA, 70.442,70.393,70.393,70.393,71.085
2, 10, 352.14, 302.36 ,81.90 ,4.26 ,54.17 ,5.03, NA, NA, NA, 70.430,70.381,70.381,70.381,71.073
2, 11, 353.10, 302.36 ,81.90 ,4.24 ,54.45 ,5.03, NA, NA, NA, 70.622,70.573,70.573,70.573,71.261
2, 12, 352.84, 302.36 ,81.90 ,4.24 ,54.17 ,5.05, NA, NA, NA, 70.570,70.521,70.521,70.521,71.209
2, 13, 317.51, 291.36 ,78.62 ,4.10 ,52.25 ,4.81, NA, NA, NA, 63.504,63.459,63.459,63.459,64.098
3, 14, 318.59, 292.92 ,78.62 ,4.10 ,52.25 ,4.81, NA, NA, NA, 63.720,63.675,63.675,63.675,64.314
3, 15, 318.04, 291.36 ,79.05 ,4.10 ,52.25 ,4.81, NA, NA, NA, 63.609,63.564,63.564,63.564,64.206
3, 16, 317.98, 291.36 ,78.62 ,4.12 ,52.25 ,4.81, NA, NA, NA, 63.597,63.551,63.551,63.551,64.193
3, 17, 318.85, 291.36 ,78.62 ,4.10 ,52.53 ,4.81, NA, NA, NA, 63.771,63.725,63.725,63.725,64.364
3, 18, 318.62, 291.36 ,78.62 ,4.10 ,52.25 ,4.83, NA, NA, NA, 63.725,63.680,63.680,63.680,64.319
3, 19, 282.57, 279.26 ,75.01 ,3.95 ,50.13 ,4.57, NA, NA, NA, 56.516,56.474,56.474,56.474,57.061
4, 20, 283.55, 280.82 ,75.01 ,3.95 ,50.13 ,4.57, NA, NA, NA, 56.712,56.671,56.671,56.671,57.257
4, 21, 283.08, 279.26 ,75.43 ,3.95 ,50.13 ,4.57, NA, NA, NA, 56.617,56.575,56.575,56.575,57.165
4, 22, 283.01, 279.26 ,75.01 ,3.97 ,50.13 ,4.57, NA, NA, NA, 56.604,56.562,56.562,56.562,57.152
4, 23, 283.79, 279.26 ,75.01 ,3.95 ,50.41 ,4.57, NA, NA, NA, 56.759,56.718,56.718,56.718,57.305
4, 24, 283.59, 279.26 ,75.01 ,3.95 ,50.13 ,4.59, NA, NA, NA, 56.720,56.679,56.679,56.679,57.265
4, 25, 247.18, 265.95 ,71.04 ,3.78 ,47.80 ,4.30, NA, NA, NA, 49.438,49.401,49.401,49.401,49.933
5, 26, 248.06, 267.51 ,71.04 ,3.78 ,47.80 ,4.30, NA, NA, NA, 49.614,49.576,49.576,49.576,50.108
5, 27, 247.67, 265.95 ,71.46 ,3.78 ,47.80 ,4.30, NA, NA, NA, 49.535,49.497,49.497,49.497,50.032
5, 28, 247.60, 265.95 ,71.04 ,3.81 ,47.80 ,4.30, NA, NA, NA, 49.521,49.483,49.483,49.483,50.018
5, 29, 248.28, 265.95 ,71.04 ,3.78 ,48.08 ,4.30, NA, NA, NA, 49.658,49.620,49.620,49.620,50.152
5, 30, 248.12, 265.95 ,71.04 ,3.78 ,47.80 ,4.33, NA, NA, NA, 49.625,49.588,49.588,49.588,50.120
5, 31, 211.78, 251.31 ,66.67 ,3.60 ,45.24 ,4.01, NA, NA, NA, 42.358,42.324,42.324,42.324,42.799
6, 32, 212.55, 252.87 ,66.67 ,3.60 ,45.24 ,4.01, NA, NA, NA, 42.512,42.478,42.478,42.478,42.953
6, 33, 212.24, 251.31 ,67.09 ,3.60 ,45.24 ,4.01, NA, NA, NA, 42.450,42.416,42.416,42.416,42.894
6, 34, 212.17, 251.31 ,66.67 ,3.62 ,45.24 ,4.01, NA, NA, NA, 42.436,42.402,42.402,42.402,42.879
6, 35, 212.76, 251.31 ,66.67 ,3.60 ,45.52 ,4.01, NA, NA, NA, 42.553,42.519,42.519,42.519,42.994
6, 36, 212.63, 251.31 ,66.67 ,3.60 ,45.24 ,4.03, NA, NA, NA, 42.527,42.493,42.493,42.493,42.968
6, 37, 176.89, 235.20 ,61.86 ,3.40 ,42.42 ,3.68, NA, NA, NA, 35.379,35.350,35.350,35.350,35.765
7, 38, 177.55, 236.76 ,61.86 ,3.40 ,42.42 ,3.68, NA, NA, NA, 35.511,35.482,35.482,35.482,35.898
7, 39, 177.32, 235.20 ,62.28 ,3.40 ,42.42 ,3.68, NA, NA, NA, 35.466,35.436,35.436,35.436,35.855
7, 40, 177.25, 235.20 ,61.86 ,3.42 ,42.42 ,3.68, NA, NA, NA, 35.451,35.422,35.422,35.422,35.840
7, 41, 177.74, 235.20 ,61.86 ,3.40 ,42.70 ,3.68, NA, NA, NA, 35.549,35.519,35.519,35.519,35.935
7, 42, 177.64, 235.20 ,61.86 ,3.40 ,42.42 ,3.71, NA, NA, NA, 35.530,35.500,35.500,35.500,35.916
7, 43, 143.12, 217.49 ,56.57 ,3.18 ,39.32 ,3.33, NA, NA, NA, 28.625,28.600,28.600,28.600,28.955
8, 44, 143.67, 219.05 ,56.57 ,3.18 ,39.32 ,3.33, NA, NA, NA, 28.735,28.710,28.710,28.710,29.065
8, 45, 143.53, 217.49 ,56.99 ,3.18 ,39.32 ,3.33, NA, NA, NA, 28.706,28.681,28.681,28.681,29.039
8, 46, 143.45, 217.49 ,56.57 ,3.20 ,39.32 ,3.33, NA, NA, NA, 28.691,28.666,28.666,28.666,29.023
8, 47, 143.84, 217.49 ,56.57 ,3.18 ,39.60 ,3.33, NA, NA, NA, 28.769,28.744,28.744,28.744,29.098
8, 48, 143.78, 217.49 ,56.57 ,3.18 ,39.32 ,3.36, NA, NA, NA, 28.757,28.732,28.732,28.732,29.086
8, 49, 111.18, 198.00 ,50.75 ,2.93 ,35.91 ,2.94, NA, NA, NA, 22.236,22.216,22.216,22.216,22.509
9, 50, 111.62, 199.56 ,50.75 ,2.93 ,35.91 ,2.94, NA, NA, NA, 22.324,22.303,22.303,22.303,22.597
9, 51, 111.55, 198.00 ,51.18 ,2.93 ,35.91 ,2.94, NA, NA, NA, 22.311,22.290,22.290,22.290,22.586
9, 52, 111.47, 198.00 ,50.75 ,2.96 ,35.91 ,2.94, NA, NA, NA, 22.295,22.274,22.274,22.274,22.570
