Optimization Data
 
Start time: 2026-05-18 17:38:04 
 
Solver Options:
Method: Self-Written-slp_mvp 
# acc: 0.001 
# finite_diff_abs_step: [1.368753, 0.37536, 0.018882000000000003, 0.270948, 0.0215075] 
# maxiter: 150 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# backtrack_max: 8 
# feasibility_tol: 1e-05 
# penalty_weight: 1 
Design Variables and Bounds 
# x0 = [273.75, 75.07, 3.78, 54.19, 4.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0) bounds = [48.3, 108.0] 
 x[2] (t0) bounds = [2.5, 5.0] 
 x[3] (d1) bounds = [25.0, 60.0] 
 x[4] (t1) bounds = [2.0, 6.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
0, 1, 281.81, 273.75 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, NA, 56.364,56.324,56.324,56.324,56.887
1, 2, 282.70, 275.12 ,75.07 ,3.78 ,54.19 ,4.30, NA, NA, NA, 56.541,56.501,56.501,56.501,57.064
1, 3, 282.24, 273.75 ,75.45 ,3.78 ,54.19 ,4.30, NA, NA, NA, 56.449,56.409,56.409,56.409,56.974
1, 4, 282.19, 273.75 ,75.07 ,3.80 ,54.19 ,4.30, NA, NA, NA, 56.440,56.400,56.400,56.400,56.966
1, 5, 282.90, 273.75 ,75.07 ,3.78 ,54.46 ,4.30, NA, NA, NA, 56.582,56.542,56.542,56.542,57.105
1, 6, 282.73, 273.75 ,75.07 ,3.78 ,54.19 ,4.32, NA, NA, NA, 56.547,56.507,56.507,56.507,57.070
1, 7, 254.74, 263.75 ,72.09 ,3.65 ,52.44 ,4.10, NA, NA, NA, 50.949,50.912,50.912,50.912,51.434
2, 8, 255.55, 265.12 ,72.09 ,3.65 ,52.44 ,4.10, NA, NA, NA, 51.112,51.075,51.075,51.075,51.597
2, 9, 255.15, 263.75 ,72.46 ,3.65 ,52.44 ,4.10, NA, NA, NA, 51.031,50.994,50.994,50.994,51.519
2, 10, 255.11, 263.75 ,72.09 ,3.67 ,52.44 ,4.10, NA, NA, NA, 51.022,50.985,50.985,50.985,51.510
2, 11, 255.75, 263.75 ,72.09 ,3.65 ,52.71 ,4.10, NA, NA, NA, 51.151,51.114,51.114,51.114,51.636
2, 12, 255.60, 263.75 ,72.09 ,3.65 ,52.44 ,4.12, NA, NA, NA, 51.121,51.085,51.085,51.085,51.607
2, 13, 226.99, 252.75 ,68.80 ,3.51 ,50.51 ,3.88, NA, NA, NA, 45.400,45.366,45.366,45.366,45.845
3, 14, 227.73, 254.12 ,68.80 ,3.51 ,50.51 ,3.88, NA, NA, NA, 45.548,45.514,45.514,45.514,45.993
3, 15, 227.39, 252.75 ,69.18 ,3.51 ,50.51 ,3.88, NA, NA, NA, 45.479,45.445,45.445,45.445,45.927
3, 16, 227.34, 252.75 ,68.80 ,3.53 ,50.51 ,3.88, NA, NA, NA, 45.470,45.436,45.436,45.436,45.918
3, 17, 227.91, 252.75 ,68.80 ,3.51 ,50.79 ,3.88, NA, NA, NA, 45.583,45.549,45.549,45.549,46.029
3, 18, 227.80, 252.75 ,68.80 ,3.51 ,50.51 ,3.90, NA, NA, NA, 45.560,45.526,45.526,45.526,46.006
3, 19, 198.84, 240.65 ,65.19 ,3.36 ,48.40 ,3.64, NA, NA, NA, 39.769,39.738,39.738,39.738,40.173
4, 20, 199.50, 242.02 ,65.19 ,3.36 ,48.40 ,3.64, NA, NA, NA, 39.901,39.871,39.871,39.871,40.305
4, 21, 199.22, 240.65 ,65.57 ,3.36 ,48.40 ,3.64, NA, NA, NA, 39.845,39.814,39.814,39.814,40.251
4, 22, 199.17, 240.65 ,65.19 ,3.38 ,48.40 ,3.64, NA, NA, NA, 39.835,39.804,39.804,39.804,40.241
4, 23, 199.67, 240.65 ,65.19 ,3.36 ,48.67 ,3.64, NA, NA, NA, 39.934,39.903,39.903,39.903,40.338
4, 24, 199.58, 240.65 ,65.19 ,3.36 ,48.40 ,3.66, NA, NA, NA, 39.917,39.886,39.886,39.886,40.321
4, 25, 170.61, 227.34 ,61.22 ,3.20 ,46.07 ,3.37, NA, NA, NA, 34.124,34.096,34.096,34.096,34.484
5, 26, 171.20, 228.71 ,61.22 ,3.20 ,46.07 ,3.37, NA, NA, NA, 34.240,34.213,34.213,34.213,34.600
5, 27, 170.97, 227.34 ,61.59 ,3.20 ,46.07 ,3.37, NA, NA, NA, 34.196,34.168,34.168,34.168,34.558
5, 28, 170.92, 227.34 ,61.22 ,3.22 ,46.07 ,3.37, NA, NA, NA, 34.186,34.158,34.158,34.158,34.548
5, 29, 171.34, 227.34 ,61.22 ,3.20 ,46.34 ,3.37, NA, NA, NA, 34.270,34.242,34.242,34.242,34.630
5, 30, 171.29, 227.34 ,61.22 ,3.20 ,46.07 ,3.39, NA, NA, NA, 34.259,34.231,34.231,34.231,34.619
5, 31, 142.72, 212.70 ,56.85 ,3.01 ,43.51 ,3.08, NA, NA, NA, 28.545,28.521,28.521,28.521,28.860
6, 32, 143.22, 214.07 ,56.85 ,3.01 ,43.51 ,3.08, NA, NA, NA, 28.645,28.621,28.621,28.621,28.960
6, 33, 143.06, 212.70 ,57.22 ,3.01 ,43.51 ,3.08, NA, NA, NA, 28.613,28.589,28.589,28.589,28.930
6, 34, 143.01, 212.70 ,56.85 ,3.03 ,43.51 ,3.08, NA, NA, NA, 28.603,28.579,28.579,28.579,28.920
6, 35, 143.35, 212.70 ,56.85 ,3.01 ,43.78 ,3.08, NA, NA, NA, 28.671,28.647,28.647,28.647,28.986
6, 36, 143.33, 212.70 ,56.85 ,3.01 ,43.51 ,3.10, NA, NA, NA, 28.666,28.643,28.643,28.643,28.982
6, 37, 116.51, 196.59 ,52.04 ,2.87 ,40.69 ,2.76, NA, NA, NA, 23.303,23.282,23.282,23.282,23.577
7, 38, 116.92, 197.96 ,52.04 ,2.87 ,40.69 ,2.76, NA, NA, NA, 23.386,23.365,23.365,23.365,23.660
7, 39, 116.83, 196.59 ,52.42 ,2.87 ,40.69 ,2.76, NA, NA, NA, 23.367,23.346,23.346,23.346,23.644
7, 40, 116.77, 196.59 ,52.04 ,2.89 ,40.69 ,2.76, NA, NA, NA, 23.355,23.334,23.334,23.334,23.631
7, 41, 117.04, 196.59 ,52.04 ,2.87 ,40.96 ,2.76, NA, NA, NA, 23.409,23.388,23.388,23.388,23.683
7, 42, 117.05, 196.59 ,52.04 ,2.87 ,40.69 ,2.78, NA, NA, NA, 23.410,23.389,23.389,23.389,23.684
7, 43, 104.97, 178.88 ,56.24 ,3.10 ,37.59 ,2.40, NA, NA, NA, 20.994,20.970,20.970,20.970,21.314
8, 44, 105.30, 180.25 ,56.24 ,3.10 ,37.59 ,2.40, NA, NA, NA, 21.060,21.036,21.036,21.036,21.380
8, 45, 105.32, 178.88 ,56.61 ,3.10 ,37.59 ,2.40, NA, NA, NA, 21.064,21.040,21.040,21.040,21.386
8, 46, 105.25, 178.88 ,56.24 ,3.11 ,37.59 ,2.40, NA, NA, NA, 21.051,21.027,21.027,21.027,21.372
8, 47, 105.40, 178.88 ,56.24 ,3.10 ,37.86 ,2.40, NA, NA, NA, 21.080,21.056,21.056,21.056,21.399
8, 48, 105.43, 178.88 ,56.24 ,3.10 ,37.59 ,2.43, NA, NA, NA, 21.087,21.063,21.063,21.063,21.406
8, 49, 90.75, 192.25 ,53.98 ,2.98 ,34.18 ,2.01, NA, NA, NA, 18.151,18.129,18.129,18.129,18.447
9, 50, 91.01, 193.62 ,53.98 ,2.98 ,34.18 ,2.01, NA, NA, NA, 18.203,18.180,18.180,18.180,18.498
9, 51, 91.09, 192.25 ,54.36 ,2.98 ,34.18 ,2.01, NA, NA, NA, 18.219,18.196,18.196,18.196,18.517
9, 52, 91.03, 192.25 ,53.98 ,3.00 ,34.18 ,2.01, NA, NA, NA, 18.206,18.183,18.183,18.183,18.503
9, 53, 91.13, 192.25 ,53.98 ,2.98 ,34.45 ,2.01, NA, NA, NA, 18.227,18.205,18.205,18.205,18.523
9, 54, 91.20, 192.25 ,53.98 ,2.98 ,34.18 ,2.04, NA, NA, NA, 18.242,18.219,18.219,18.219,18.537
9, 55, 85.10, 200.14 ,52.85 ,2.93 ,30.68 ,2.00, NA, NA, NA, 17.021,16.999,16.999,16.999,17.305
10, 56, 85.33, 201.50 ,52.85 ,2.93 ,30.68 ,2.00, NA, NA, NA, 17.067,17.045,17.045,17.045,17.351
10, 57, 85.43, 200.14 ,53.23 ,2.93 ,30.68 ,2.00, NA, NA, NA, 17.087,17.065,17.065,17.065,17.373
10, 58, 85.37, 200.14 ,52.85 ,2.95 ,30.68 ,2.00, NA, NA, NA, 17.074,17.052,17.052,17.052,17.360
10, 59, 85.49, 200.14 ,52.85 ,2.93 ,30.95 ,2.00, NA, NA, NA, 17.099,17.077,17.077,17.077,17.383
10, 60, 85.51, 200.14 ,52.85 ,2.93 ,30.68 ,2.02, NA, NA, NA, 17.103,17.082,17.082,17.082,17.387
10, 61, 79.52, 209.55 ,51.61 ,2.87 ,27.18 ,2.00, NA, NA, NA, 15.905,15.885,15.885,15.885,16.177
11, 62, 79.72, 210.91 ,51.61 ,2.87 ,27.18 ,2.00, NA, NA, NA, 15.946,15.925,15.925,15.925,16.217
11, 63, 79.85, 209.55 ,51.99 ,2.87 ,27.18 ,2.00, NA, NA, NA, 15.970,15.949,15.949,15.949,16.244
11, 64, 79.78, 209.55 ,51.61 ,2.89 ,27.18 ,2.00, NA, NA, NA, 15.957,15.936,15.936,15.936,16.231
11, 65, 79.93, 209.55 ,51.61 ,2.87 ,27.45 ,2.00, NA, NA, NA, 15.986,15.965,15.965,15.965,16.258
11, 66, 79.89, 209.55 ,51.61 ,2.87 ,27.18 ,2.02, NA, NA, NA, 15.980,15.959,15.959,15.959,16.251
11, 67, 75.74, 220.91 ,50.24 ,2.80 ,25.00 ,2.00, NA, NA, NA, 15.148,15.128,15.128,15.128,15.406
12, 68, 75.92, 222.27 ,50.24 ,2.80 ,25.00 ,2.00, NA, NA, NA, 15.185,15.165,15.165,15.165,15.443
12, 69, 76.05, 220.91 ,50.62 ,2.80 ,25.00 ,2.00, NA, NA, NA, 15.211,15.191,15.191,15.191,15.471
12, 70, 75.99, 220.91 ,50.24 ,2.82 ,25.00 ,2.00, NA, NA, NA, 15.198,15.179,15.179,15.179,15.458
12, 71, 76.16, 220.91 ,50.24 ,2.80 ,25.27 ,2.00, NA, NA, NA, 15.232,15.213,15.213,15.213,15.490
12, 72, 76.09, 220.91 ,50.24 ,2.80 ,25.00 ,2.02, NA, NA, NA, 15.218,15.198,15.198,15.198,15.476
12, 73, 75.20, 233.31 ,48.74 ,2.73 ,25.00 ,2.00, NA, NA, NA, 15.041,15.022,15.022,15.022,15.285
13, 74, 75.39, 234.68 ,48.74 ,2.73 ,25.00 ,2.00, NA, NA, NA, 15.078,15.059,15.059,15.059,15.322
13, 75, 75.51, 233.31 ,49.12 ,2.73 ,25.00 ,2.00, NA, NA, NA, 15.102,15.083,15.083,15.083,15.348
13, 76, 75.45, 233.31 ,48.74 ,2.75 ,25.00 ,2.00, NA, NA, NA, 15.090,15.071,15.071,15.071,15.335
13, 77, 75.64, 233.31 ,48.74 ,2.73 ,25.27 ,2.00, NA, NA, NA, 15.129,15.111,15.111,15.111,15.373
13, 78, 75.57, 233.31 ,48.74 ,2.73 ,25.00 ,2.02, NA, NA, NA, 15.114,15.096,15.096,15.096,15.358
13, 79, 75.03, 242.34 ,48.30 ,2.65 ,25.00 ,2.00, NA, NA, NA, 15.006,14.988,14.988,14.988,15.241
14, 80, 75.21, 243.71 ,48.30 ,2.65 ,25.00 ,2.00, NA, NA, NA, 15.043,15.026,15.026,15.026,15.278
14, 81, 75.33, 242.34 ,48.68 ,2.65 ,25.00 ,2.00, NA, NA, NA, 15.066,15.048,15.048,15.048,15.302
14, 82, 75.27, 242.34 ,48.30 ,2.67 ,25.00 ,2.00, NA, NA, NA, 15.055,15.037,15.037,15.037,15.291
14, 83, 75.48, 242.34 ,48.30 ,2.65 ,25.27 ,2.00, NA, NA, NA, 15.097,15.079,15.079,15.079,15.332
14, 84, 75.41, 242.34 ,48.30 ,2.65 ,25.00 ,2.02, NA, NA, NA, 15.082,15.064,15.064,15.064,15.317
