1 	 72 	 -0,10104 	 2,34500 	 -0,17500 
1 	 73 	 0,20207 	 2,43000 	 0,00000 
1 	 74 	 -0,10104 	 2,43000 	 -0,17500 
1 	 75 	 -0,10104 	 2,43000 	 0,17500 
1 	 76 	 0,20207 	 2,51500 	 0,00000 
1 	 77 	 -0,10104 	 2,51500 	 0,17500 
1 	 78 	 0,20207 	 2,53000 	 0,00000 
1 	 79 	 -0,10104 	 2,53000 	 0,17500 
1 	 80 	 -0,10104 	 2,51500 	 -0,17500 
1 	 81 	 -0,10104 	 2,53000 	 -0,17500 
1 	 82 	 0,20207 	 2,82000 	 0,00000 
1 	 83 	 0,20207 	 2,83500 	 0,00000 
1 	 84 	 0,20207 	 2,85000 	 0,00000 
1 	 85 	 -0,10104 	 2,82000 	 0,17500 
1 	 86 	 -0,10104 	 2,83500 	 0,17500 
1 	 87 	 -0,10104 	 2,85000 	 0,17500 
1 	 88 	 -0,10104 	 2,82000 	 -0,17500 
1 	 89 	 -0,10104 	 2,83500 	 -0,17500 
1 	 90 	 -0,10104 	 2,85000 	 -0,17500 
1 	 91 	 0,20207 	 3,14000 	 0,00000 
1 	 92 	 0,20207 	 3,15500 	 0,00000 
1 	 93 	 -0,10104 	 3,14000 	 0,17500 
1 	 94 	 -0,10104 	 3,15500 	 0,17500 
1 	 95 	 -0,10104 	 3,14000 	 -0,17500 
1 	 96 	 -0,10104 	 3,15500 	 -0,17500 
1 	 97 	 0,20207 	 3,24000 	 0,00000 
1 	 98 	 -0,10104 	 3,24000 	 -0,17500 
1 	 99 	 -0,10104 	 3,24000 	 0,17500 
1 	 100 	 0,20207 	 3,32500 	 0,00000 
1 	 101 	 -0,10104 	 3,32500 	 0,17500 
1 	 102 	 0,20207 	 3,34000 	 0,00000 
1 	 103 	 -0,10104 	 3,34000 	 0,17500 
1 	 104 	 -0,10104 	 3,32500 	 -0,17500 
1 	 105 	 -0,10104 	 3,34000 	 -0,17500 
1 	 106 	 0,20207 	 3,63000 	 0,00000 
1 	 107 	 0,20207 	 3,64500 	 0,00000 
1 	 108 	 0,20207 	 3,66000 	 0,00000 
1 	 109 	 -0,10104 	 3,63000 	 0,17500 
1 	 110 	 -0,10104 	 3,64500 	 0,17500 
1 	 111 	 -0,10104 	 3,66000 	 0,17500 
1 	 112 	 -0,10104 	 3,63000 	 -0,17500 
1 	 113 	 -0,10104 	 3,64500 	 -0,17500 
1 	 114 	 -0,10104 	 3,66000 	 -0,17500 
1 	 115 	 0,20207 	 3,95000 	 0,00000 
1 	 116 	 0,20207 	 3,96500 	 0,00000 
1 	 117 	 -0,10104 	 3,95000 	 0,17500 
1 	 118 	 -0,10104 	 3,96500 	 0,17500 
1 	 119 	 -0,10104 	 3,95000 	 -0,17500 
1 	 120 	 -0,10104 	 3,96500 	 -0,17500 
1 	 121 	 0,20207 	 4,05000 	 0,00000 
1 	 122 	 -0,10104 	 4,05000 	 -0,17500 
1 	 123 	 -0,10104 	 4,05000 	 0,17500 
1 	 124 	 0,20207 	 4,13500 	 0,00000 
1 	 125 	 -0,10104 	 4,13500 	 0,17500 
1 	 126 	 0,20207 	 4,15000 	 0,00000 
1 	 127 	 -0,10104 	 4,15000 	 0,17500 
1 	 128 	 -0,10104 	 4,13500 	 -0,17500 
1 	 129 	 -0,10104 	 4,15000 	 -0,17500 
1 	 130 	 0,20207 	 4,44000 	 0,00000 
1 	 131 	 0,20207 	 4,45500 	 0,00000 
1 	 132 	 0,20207 	 4,47000 	 0,00000 
1 	 133 	 -0,10104 	 4,44000 	 0,17500 
1 	 134 	 -0,10104 	 4,45500 	 0,17500 
1 	 135 	 -0,10104 	 4,47000 	 0,17500 
1 	 136 	 -0,10104 	 4,44000 	 -0,17500 
1 	 137 	 -0,10104 	 4,45500 	 -0,17500 
1 	 138 	 -0,10104 	 4,47000 	 -0,17500 
1 	 139 	 0,20207 	 4,76000 	 0,00000 
1 	 140 	 0,20207 	 4,77500 	 0,00000 
1 	 141 	 -0,10104 	 4,76000 	 0,17500 
1 	 142 	 -0,10104 	 4,77500 	 0,17500 
1 	 143 	 -0,10104 	 4,76000 	 -0,17500 
1 	 144 	 -0,10104 	 4,77500 	 -0,17500 
1 	 145 	 0,20207 	 4,86000 	 0,00000 
1 	 146 	 -0,10104 	 4,86000 	 -0,17500 
1 	 147 	 -0,10104 	 4,86000 	 0,17500 
1 	 148 	 0,20207 	 4,94500 	 0,00000 
1 	 149 	 -0,10104 	 4,94500 	 0,17500 
1 	 150 	 0,20207 	 4,96000 	 0,00000 
1 	 151 	 -0,10104 	 4,96000 	 0,17500 
1 	 152 	 -0,10104 	 4,94500 	 -0,17500 
1 	 153 	 -0,10104 	 4,96000 	 -0,17500 
1 	 154 	 0,20207 	 5,25000 	 0,00000 
1 	 155 	 0,20207 	 5,26500 	 0,00000 
1 	 156 	 0,20207 	 5,28000 	 0,00000 
1 	 157 	 -0,10104 	 5,25000 	 0,17500 
1 	 158 	 -0,10104 	 5,26500 	 0,17500 
1 	 159 	 -0,10104 	 5,28000 	 0,17500 
1 	 160 	 -0,10104 	 5,25000 	 -0,17500 
1 	 161 	 -0,10104 	 5,26500 	 -0,17500 
1 	 162 	 -0,10104 	 5,28000 	 -0,17500 
